No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Jacobi形式について(保型形式と関連するゼータ関数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-01.pdf,立教大学理学部,,荒川 恒男
2,概均質アフィン空間とヤコビ形式の次元について(保型形式と関連するゼータ関数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-02.pdf,"京都産業大学理学部,広島大学理学部","村瀬 篤,菅野 孝史","Murase, Atsushi,Sugano, Takashi"
3,On growth estimates for Fourier coefficients of Jacobi forms and an application,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-03.pdf,Max-Planck-Institut fur Mathematik,,"Kohnen, Winfried"
4,Some Results on Jacobi Forms of Higher Degree,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-04.pdf,"Department of Mathematics, Inha University",,"YANG, JAE-HYUN"
5,Some extensions of the Siegel-Weil formula,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-05.pdf,"Department of Mathematics, University of Maryland",,"KUDLA, STEPHEN S."
6,On differential operators on automorphic forms and invariant pluri-harmonic polynomials,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-06.pdf,大阪大学教養部,伊吹山 知義,"IBUKIYAMA, Tomoyoshi"
7,"Theta lifting of cusp forms on the unitary group $U(d, d)$",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-07.pdf,東北大学教養部,,渡部 隆夫
8,On zero-manifold of theta function of two variables and its application to arithmetic,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-08.pdf,"法政大学工学部,神戸大学自然科学研究科","平松 豊一,奥本 龍郎","Hiramatsu, Toyokazu,Okumoto, Tatsuo"
9,概均質ベクトル空間の保型形式係数ゼータ関数(保型形式と関連するゼータ関数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-09.pdf,立教大学理学部,佐藤 文広,"Sato, Fumihiro"
10,On Residues of Zeta Functions Associated with Prehomogeneous Vector Spaces,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-10.pdf,"Department of Mathematics, Gifu University",室 政和,"Muro, Masakazu"
11,On functional equations of local zeta functions of prehomogeneous vector spaces,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-11.pdf,名古屋大学理学部,鍜島 康裕,"Kajima, Yasuhiro"
12,On Trinity of Parabolic Subgroups,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-12.pdf,宮城教育大学,高瀬 幸一,"TAKASE, KOICHI"
13,Eisenstein series of low weight,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-13.pdf,近畿大学理工学部,長岡 昇勇,"Nagaoka, Shoyu"
14,"Braid群のBurau表現の特殊化の""全射性""について(保型形式と関連するゼータ関数の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-14.pdf,京都大学数理解析研究所,織田 孝幸,"Oda, Takayuki"
15,Fourier coefficients of Klingen's Eisenstein series,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-15.pdf,名古屋大学理学部,北岡 良之,"KITAOKA, YOSHIYUKI"
16,On contribution of elliptic elements to trace formula,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-16.pdf,三重大学教育学部,古関 春隆,"Koseki, Harutaka"
17,ON A ZETA FUNCTION FOR EQUIVALENCE CLASSES OF BINARY QUADRATIC FORMS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-17.pdf,"DEPT. OF MATHEMATICS, FAC. OF SCIENCE, KYUSHU UNIVERSITY",,"BAUER, PIA"
18,Characters of cuspidal unramified series for central simple algebras of prime degree,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-18.pdf,大阪府立大学総合科学部,高橋 哲也,"Takahashi, Tetsuya"
19,"modular curveのK$_2$と""L(E, 1) $\neq$ 0 ⇒ $\sharp$ E $(\mathbb{Q}) < \infty$""(保型形式と関連するゼータ関数の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0805-19.pdf,東京工業大学,加藤 和也,"Kato, Kazuya"
