No.,title,link,Affiliation,Author in JPN,Author in ENG
1,A BRIEF HISTORY OF THE KKM THEORY (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-01.pdf,"The National Academy of Sciences, ROK",,"Park,Sehie"
2,Entropy and recurrent dimensions of discrete dynamical systems given by almost periodic sequences (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-02.pdf,熊本大学工学部,内藤 幸一郎,"Naito,Koichiro"
3,VECTOR-VALUED WEAKLY ALMOST PERIODIC FUNCTIONS AND MEAN ERGODIC THEOREMS IN BANACH SPACES (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-03.pdf,"一橋大学経済研究所,東京工業大学情報理工学研究科数理・計算科学専攻","三宅 啓道,高橋 渉","MIYAKE,HIROMICHI,TAKAHASHI,WATARU"
4,ベルジュの最大値定理の逆について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-04.pdf,慶應義塾大学商学部,小宮 英敏,"Komiya,Hidetoshi"
5,バナッハ空間におけるFIRMLY NONEXPANSIVE TYPE写像について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-05.pdf,"大分大学工学部知能情報システム工学科,東京工業大学情報理工学研究科数理・計算科学専攻","高阪 史明,高橋 渉","KOHSAKA,FUMIAKI,TAKAHASHI,WATARU"
6,不動点集合上の凸最適化問題に関する共役勾配法 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-06.pdf,九州工業大学ネットワークデザイン研究センター,飯塚 秀明,"IIDUKA,Hideaki"
7,Duality in Nondifferentiable Multiobjective Programming with Cone Constraints (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-07.pdf,"Division of Mathematical Sciences, Pukyong National University,Division of Mathematical Sciences, Pukyong National University,Division of Mathematical Sciences, Pukyong National University",",,","Kim,Do Sang,Lee,Yu Jung,Kang,Young Min"
8,Differentiable Minty variational inequalities : A survey (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-08.pdf,"University of Valle d'Aosta, Faculty of Economics & Business Management,University of Insubria, Dipartimento di Economia,University of Insubria, Dipartimento di Economia",",,","Crespi,Giovanni P.,Ginchev,Ivan,Rocca,Matteo"
9,集合値写像に対する様々な非線形スカラー化手法 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-09.pdf,"新潟大学自然科学研究科,新潟大学自然科学研究科,新潟大学自然科学研究科","桑野 一成,田中 環,山田 修司","Kuwano,Issei,Tanaka,Tamaki,Yamada,Syuuji"
10,非拡大写像列に関する収束定理 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-10.pdf,"千葉大学法経学部,東京工業大学情報理工学研究科","青山 耕治,高橋 渉","AOYAMA,Koji,TAKAHASHI,Wataru"
11,ON THE SEQUENCES BY THE HYBRID TYPE METHOD AND THE EXISTENCE OF COMMON FIXED POINTS OF FAMILIES OF NONEXPANSIVE MAPPINGS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1643-11.pdf,山梨大学教育人間科学部,厚芝 幸子,"ATSUSHIBA,SACHIKO"
