No.,title,link,Affiliation,Author in JPN,Author in ENG
1,10GCMにおけるカオス的遍歴について (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-1.pdf,北海道大学理学研究科数学専攻,阿部 智,"Abe,Satoru"
2,3次元billiardsに於ける周期軌道の統計性 (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-2.pdf,"名古屋大学理学研究科,名古屋大学理学研究科","浅水屋 剛,小西 哲郎","Asamizuya,Takeshi,Konishi,Tetsuro"
3,DISCRETE VERSION OF LIAO'S CLOSING LEMMA AND THE $C^1$ STABILITY CONJECTURE : HAS THE $C^1$ STABILITY CONJECTURE BEEN SOLVED? (Complex Systems and Theory of Dynamical Systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-3.pdf,早稲田大学理工学部,池田 宏,"Ikeda,Hiroshi"
4,"A MATHEMATICAL APPROACH TO INTERMITTENCY (1),(2) (Complex Systems and Theory of Dynamical Systems)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-4.pdf,札幌大学経営学部,由利 美智子,"Yuri,Michiko"
5,連続時間酔歩理論を用いたon-off拡散の統計解析 (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-5.pdf,"京都大学情報学研究科,京都大学情報学研究科,大阪市立大学工学部","原田 智洋,宮崎 修次","Harada,Tomohiro,Miyazaki,Syuji,Budiyono,Agung"
6,非平衡散逸系とレヴィフライト (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-6.pdf,"九州大学工学部,九州大学工学部,九州大学工学部","田村 公洋,日高 芳樹,甲斐 昌一","Tamura,Koyo,Hidaka,Yoshiki,Kai,Shoichi"
7,カオス場における間欠性と対称性 : 等方2次元反応拡散系を用いた解析 (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-7.pdf,"京都大学情報学研究科,京都大学情報学研究科,京都大学情報学研究科","本河 知明,藤坂 博一,宮崎 修次","Honkawa,Tomoaki,Fujisaka,Hirokazu,Miyazaki,Shuji"
8,1次元自己重力多体系におけるべき相関構造の自発形成 (力学系理論と複雑系の数理),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-8.pdf,"名古屋大学理学研究科,名古屋大学理学研究科","小山 博子,小西 哲郎","Koyama,Hiroko,Konishi,Tetsuro"
9,New Kinetic Laws of Cluster Formation in N-body Hamiltonian Systems (Complex Systems and Theory of Dynamical Systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-9.pdf,早稲田大学理工学部,相澤 洋二,"Aizawa,Yoji"
10,Discrete Dynamics on Cellular Automata (Complex Systems and Theory of Dynamical Systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1244-10.pdf,国士舘大学情報科学センター,永井 喜則,"Nagai,Yoshinori,Maddess,Ted"
