No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Cube with two handles上のp.l. involutionsについて (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-01.pdf,東海大学理学部,尾形 正和,"OGATA,MASAKAZU"
2,ReidemeisterとSingerの定理の一般化とその応用 (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-02.pdf,イリノイ大学,永瀬 輝男,"NAGASE,TERUO"
3,可縮3次元多様体についてのいくつかの注意 (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-03.pdf,"東京大学教養学部,Complutense大学","松本 幸夫,MONTESINOS J.M.","MATSUMOTO,YUKIO,MONTESINOS,J.M."
4,Poincare予想に関するComputer実験 : 反例を求めて (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-04.pdf,東京工業大学理学部,森川 治,"MORIKAWA,OSAMU"
5,Uniqueness of Normalized Forms of Heegaard Diagrams (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-05.pdf,東京工業大学理学部,落合 豊行,"OCHIAI,MITSUYUKI"
6,結び目の新しい不変量を定義するための一つの試み (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-06.pdf,北海道大学理学部,酒井 健,"SAKAI,TSUYOSHI"
7,Notes on 2-fold branched coverings (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-07.pdf,北海道大学理学部,河野 正晴,"KONO,MASAHARU"
8,Higher Separating of Links (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-08.pdf,広島大学理学部,大川 哲介,"OKAWA,TETSUSUKE"
9,On Unorientable Surfaces in $S^3$ (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-09.pdf,東京大学理学部,山崎 正之,"YAMASAKI,MASAYUKI"
10,On Reducible Plane Curves (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-10.pdf,早稲田大学理工学部,山本 慎,"YAMAMOTO,MAKOTO"
11,3次元多様体 : Poincare予想を中心として : 報告 (結び目と3次元多様体),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0346-11.pdf,"神戸大学教養部,神戸大学理学部,相模工業大学,大阪市立大学理学部,東洋大学工学部,上智大学理工学部,近畿大学教養部,筑波大学数学系","池田 裕司,鈴木 晋一,津久井 康之,丸本 嘉彦,山下 正勝,横山 和夫,浅野 考平,金戸 武司","IKEDA,HIROSHI,SUZUKI,SHINICHI,TSUKUI,YASUYUKI,MARUMOTO,YOSHIHIKO,YAMASHITA,MASAKATSU,YOKOYAMA,KAZUO,ASANO,KOHEI,KANETO,TAKESHI"
