No.,title,link,Affiliation,Author in JPN,Author in ENG
1,A CLASS OF DOUBLE SUBORDINATION-PRESERVING INTEGRAL OPERATORS FOR MULTIVALENT FUNCTIONS(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-01.pdf,"Department of Applied Mathematics, Pukyong National University,Department of Mathematics, Kinki University",",","CHO, NAK EUN,OWA, SHIGEYOSHI"
2,Coefficient conditions for certain univalent functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-02.pdf,"Department of Mathematics, Kinki University,Department of Mathematics, Kinki University",",","Hayami, Toshio,Owa, Shigeyoshi"
3,Some subordination criteria for analytic functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-03.pdf,"Department of Mathematics, Kinki University,Department of Mathematics, Kinki University",",","Kuroki, Kazuo,Owa, Shigeyoshi"
4,CERTAIN SUBCLASSES OF MULTIVALENT FUNCTIONS(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-04.pdf,"Department of Mathematics, Kyungsung University,Department of Mathematics, Kyungsung University",",","KWON, OH SANG,PARK, BYUNG GU"
5,N-Fractional Calculus of Some Algebraic Functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-05.pdf,"Department of Information and Physical Science, Graduate School of Information Science and Technology, Osaka University",,"Miyakoda, Tsuyako"
6,N-Fractional Calculus of Some Functions Which Include A Root Sign(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-06.pdf,"Institute for Applied Mathematics, Descartes Press Co.",,"Nishimoto, Katsuyuki"
7,N-Fractional Calculus of Some Multi-Powers Functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-07.pdf,"Institute for Applied Mathematics, Descartes Press Co.",,"Nishimoto, Katsuyuki"
8,Convolutions and Holder inequality for certain analytic functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-08.pdf,"Department of Mathematics, Kinki University,Department of Mathematics, Kinki University,Department of Mathematics and Statistics, University of Victoria",",,","Nishiwaki, Junichi,Owa, Shigeyoshi,Srivastava, H.M."
9,On two sufficient conditions for univalency of real coefficient functions(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-09.pdf,Emeritus Professor of University of Gunma,,"Nunokawa, Mamoru"
10,Geometric properties of certain analytic functions with real coefficients(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-10.pdf,"Deppertment[Department] of Mathematics, Gunma National College of Technology",,"Saitoh, Hitoshi"
11,A NOTE ON GAMMA FUNCTIONS(Study on Geometric Univalent Function Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1579-11.pdf,茨城大学,高野 勝男,"Takano, Katsuo"
