No.,title,link,Affiliation,Author in JPN,Author in ENG
1,2階直観主義命題論理のKripkeモデルと束論的モデルの双対性 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-01.pdf,"群馬大学大学院工学研究科,法政大学経営学部","藤田 憲悦,倉田 俊彦","Fujita,Ken-etsu,Kurata,Toshihiko"
2,カントール空間上の非空実効的閉集合の次数構造 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-02.pdf,東北大学大学院理学研究科,樋口 幸治郎,"Higuchi,Kojiro"
3,Concatenationの理論と本質的決定不可能性 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-03.pdf,東北大学大学院理学研究科数学専攻,堀畑 佳宏,"Horihata,Yoshihiro"
4,到達可能関係の推移閉包を扱う様相論理のカノニカルモデルについて (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-04.pdf,東京工業大学情報理工学研究科数理計算科学専攻,鹿島 亮,"Kashima,Ryo"
5,連続体の計算可能性理論 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-05.pdf,東北大学大学院理学研究科数学専攻,木原 貴行,"Kihara,Takayuki"
6,Lindstrom Quantifier and Bounded Arithmetic for LOGCFL (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-06.pdf,群馬県立女子大学文学部,黒田 覚,"Kuroda,Satoru"
7,ランダムネスの一般化 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-07.pdf,京都大学数理解析研究所,宮部 賢志,"MIYABE,KENSHI"
8,ランダム性をもったゲーム木を読み切るコストの期待値 (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-08.pdf,"首都大学東京理工学研究科数理情報科学専攻,首都大学東京理工学研究科数理情報科学専攻","中村 亮太,鈴木 登志雄","Nakamura,Ryota,Suzuki,Toshio"
9,Failure of the uniqueness of eigen-distribution on random assignments for game trees (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-09.pdf,首都大学東京理工学研究科,鈴木 登志雄,"Suzuki,Toshio"
10,The notions between Martin-Lof randomness and 2-randomness (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-10.pdf,東北大学理学研究科,,"Peng,NingNing"
11,Normal forms in two normal modal logics (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-11.pdf,南山大学情報理工学部,佐々木 克巳,"Sasaki,Katsumi"
12,Network Games with Many Attackers and Defenders (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-12.pdf,"東北大学理学研究科,東北大学理学研究科","Ghani Ahmad Termimi Ab,田中 一之","Ghani,Ahmad Termimi Ab,Tanaka,Kazuyuki"
13,Nonstandard arguments and recursive arguments (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-13.pdf,東北大学理学研究科,横山 啓太,"Yokoyama,Keita"
14,Rice の定理のアナロジーについて (形式体系と計算理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-14.pdf,"東京工業大学情報理工学研究科数理計算科学専攻,東北大学理学研究科","吉川 紘史,横山 啓太","Yoshikawa,Hirofumi,Yokoyama,Keita"
15,Determinacy of Infinite Games and Inductive Definition in Second Order Arithmetic (Formal Systems and Computality Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1729-15.pdf,",東北大学理学研究科,東北大学理学研究科","増子 加奈,田中 一之,吉居 啓輔","Mashiko,Kana,Tanaka,Kazuyuki,Yoshii,Keisuke"
