No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Mixed Type Duality in Mathematical Programming Involving generalized Convex set Functions (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-1.pdf,"Department of Applied Mathematics, Chung Yuan Christian University,Section of Mathematics, National Oversea Chinese Student University",",","Lai, Hang-Chin,Liu, Jun Chuan"
2,Weak and Strong Convergence Theorems for Nonexpansive Semigroups in Banach Spaces (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-2.pdf,東京工業大学情報理工学研究科,高橋  渉,"Takahashi, Wataru"
3,On nonlinear scalarization methods in set-valued optimization (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-3.pdf,"新潟大学自然科学研究科,新潟大学自然科学研究科,新潟大学自然科学研究科","清水  晃,西澤  正悟,田中  環","Shimizu, Akira,Nishizawa, Shogo,Tanaka, Tamaki"
4,Convergence of Ergodic Nets and Approximate Solutions of Linear Functional Equations (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-4.pdf,Lunghwa University of Science and Technology,,"Shaw, Sen-Yen"
5,RECURRENT DIMENSIONS AND DIOPHANTINE CONDITIONS OF DISCRETE DYNAMICAL SYSTEMS GIVEN BY CIRCLE MAPPINGS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-5.pdf,熊本大学工学部,内藤  幸一郎,"Naito, Koichiro"
6,Characterization of the Global Convergence for the XOR Boolean Networks (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-6.pdf,Tainan Woman's College of Arts and Technology,,"Ho, Juei-Ling"
7,RIESZ空間値測度のBOREL直積 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-7.pdf,"信州大学工学部,信州大学工学部","河邊  淳,天野  雄介","Kawabe, Jun,Amano, Yusuke"
8,On some inequalities related with $p$-uniform smoothness and $q$-uniform convexity (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-8.pdf,"北九州工業高等専門学校,九州工業大学工学部,岡山県立大学情報工学部","山田  康隆,加藤  幹雄,高橋  泰嗣","Yamada, Yasutaka,Kato, Mikio,Takahashi, Yasuji"
9,Nonlinear mappings and the theory of reproducing kernels (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-9.pdf,群馬大学工学部,斎藤  三郎,"Saitoh, Saburou"
10,Jacobian Problem and Genetic Networks (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-10.pdf,"Department of Mathematics, National Taiwan Normal University",,"Shih, Mau-Hsiang"
11,共役点から導かれる協力ゲーム (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-11.pdf,九州大学数理学研究院,川崎  英文,"Kawasaki, Hidefumi"
12,$\ell_{\psi}$空間について(非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-12.pdf,"新潟大学自然科学研究科,新潟大学自然科学研究科","三谷  健一,斎藤  吉助","Mitani, Ken-ichi,Satio, Kichi-Suke"
13,ON NONLINEAR ERGODIC THEOREMS FOR NONEXPANSIVE SEMIGROUPS IN BANACH SPACES (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-13.pdf,芝浦工業大学,厚芝  幸子,"Atsushiba, Sachiko"
14,集合値解析における真性有効点 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-14.pdf,島根大学総合理工学部数理・情報システム学科,黒岩  大史,"Kuroiwa, Daishi"
15,完備距離空間をなすファジィ数の集合に関するシャウダーの不動点定理について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-15.pdf,大阪大学情報科学研究科情報数理学専攻,齋藤  誠慈,"Saito, Seiji"
16,制限のある提携形ゲームにおける凸性等の性質 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-16.pdf,大阪大学工学研究科,谷野  哲三,"Tanino, Tetsuzo"
17,CONVERGENCE OF DYNAMICAL SYSTEMS WITH CONVEX LYAPUNOV FUNCTIONS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-17.pdf,"Department of Mathematics, The Technion-Israel Institute of Technology,Department of Mathematics, The Technion-Israel Institute of Technology",",","Reich, Simeon,Zaslavski, Alexander J."
18,亜距離空間上の鏡映とMazur-Ulam theorem (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-18.pdf,"山形大学工学部,山形大学工学部","高橋  眞映,三浦  毅","Takahashi, Shin-Ei,Miura, Takeshi"
19,極大単調作用素列におけるリゾルベントの強収束に対する同値条件について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1415-19.pdf,東京工業大学情報理工学研究科,木村  泰紀,"Kimura, Yasunori"
