No.,title,link,Affiliation,Author in JPN,Author in ENG
1,連立代数方程式の解の重複度(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-01.pdf,"日本大学,東京職業訓練短期大学","小林 英恒,鈴木 秀男","Kobayashi, Hidetsune,Suzuki, Hideo"
2,数式処理と精度保証付き計算の結合(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-02.pdf,"愛媛大学工学部,愛媛大学工学部","野田 松太郎,近藤 祐史","Noda, Matu-Tarow,Kondo, Sukehumi"
3,FLOATING-POINT NUMBER SOLUTIONS IN A SIMPLE LINEAR EQUATION WITH ADDITION ALGORITHM,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-03.pdf,九州帝京短期大学経営情報科,辻 久美子,"Tsuji, Kumiko"
4,特異および特異に近い差分方程式のSOR法(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-04.pdf,"大阪女子大学,大阪女子大学","石原 和夫,山本 慎","Ishihara, Kazuo,Yamamoto, Makoto"
5,Tolerance Analysis of Linear Resistive Network by interval Mathematics,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-05.pdf,"Department of Electrical Engineering II, Kyoto University,Department of Electrical Engineering II, Kyoto University","奥村 浩士,坂梨 興","OKUMURA, Kohsi,SAKANASHI, Koh"
6,区間解析と有理数演算による非線形方程式の近似解の精度保証(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-06.pdf,"早稲田大学理工学部電子通信学科,早稲田大学理工学部情報学科","柏木 雅英,大石 進一","Kashiwagi, Masahide,Oishi, Shin'ichi"
7,不適切な熱伝導問題の数値解析について(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-07.pdf,"日本IBM,東京工業大学","棚町 芳弘,高橋 亮一","Tanamachi, Yoshihiro,Takahashi, Ryoichi"
8,非線形楕円型問題の数値解に対する自由パラメータを用いたアポステリオリ誤差評価法(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-08.pdf,九州工業大学情報工学部,新島 耕一,"Niijima, Koichi"
9,無限次元問題(積分方程式)の解に対する存在保証(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-09.pdf,静岡理工科大学,鈴木 千里,"Suzuki, Chisato"
10,Some Remarks on a Paper of Sinai-Vul in 1980,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-10.pdf,"龍谷大学理工学部,京都大学理学部,京都大学理学部","山口 昌哉,吉原 英昭,西田 孝明","Yamaguchi, Masaya,Yoshihara, Hideaki,Nishida, Takaaki"
11,Numerical Verification of Existence and Inclusion of Solutions for Nonlinear Operator Equations,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-11.pdf,"Department of Information and Computer Sciences, School of Science and Engineering, Waseda University,Department of Information and Computer Sciences, School of Science and Engineering, Waseda University","大石 進一,柏木 雅英","Oishi, Shin'ichi,Kashiwagi, Masahide"
12,Numerical Verification of Simple Bifurcation Points,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-12.pdf,"Department of Mathematics, Ehime University",土屋 卓也,"Tsuchiya, Takuya"
13,微分不能項を持つ楕円型方程式の解に対する検証問題について(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-13.pdf,"九州大学大型計算機センター,九州大学理学部,九州大学理学部","渡部 善隆,山本 野人,中尾 充宏","Watanabe, Yoshitaka,Yamamoto, Nobito,Nakao, Mitsuhiro T."
14,高次要素を用いた残差反復法による楕円型方程式の解の数値的検証法(精度保証付き数値計算法とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0831-14.pdf,"九州大学理学部,九州大学理学部","山本 野人,中尾 充宏","Yamamoto, Nobito,Nakao, Mitsuhiro T."
