No.,title,link,Affiliation,Author in JPN,Author in ENG
1,自由位相群の単位元の近傍系について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-01.pdf,大阪教育大学,山田 耕三,"Yamada, Kohzo"
2,無限次元に対するコンパクト化定理,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-02.pdf,埼玉大学教育学部,木村 孝,"Kimura, Takashi"
3,CONTINUOUS FUNCTIONALS ON FUNCTION SPACES(General Topology and Geometric Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-03.pdf,"Institute of Mathematics, University of Tsukuba",森下 和彦,"Morishita, Kazuhiko"
4,"DIMENSION AND SUPERPOSITION OF BOUNDED CONTINUOUS FUCTIONS ON LOCALLY COMPACT, SEPARABLE METRIC SPACES(General Topology and Geometric Topology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-04.pdf,"Dept. of Math., Faculty of Education, Yamaguchi University",服部 泰直,"HATTORI, YASUNAO"
5,THE CARTESIAN CLOSEDNESS OF THE CATEGORY FUZZ AND FUNCTION SPACES ON TOPOLOGICAL FUZZES(General Topology and Geometric Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-05.pdf,"Institute of Mathematics, University of Tsukuba",,"YANG, Zhongqiang"
6,Non-normal spaceの次元論に本質的な意味はあるのか?,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-06.pdf,愛媛大学教養部,津田 光一,"TSUDA, Koichi"
7,ON THE CLOSED IMAGES OF A DEVELOPABLE SPACE(General Topology and Geometric Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-07.pdf,"Department of Mathematics, Joetsu university of Education",溝上 武実,"MIZOKAMI, TAKEMI"
8,或る、よく知られた空間のrigidityについて,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-08.pdf,防衛大学校,寺澤 順,"Terasawa, Jun"
9,無限アーベル化と特異ホモロジー群のファクター,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-09.pdf,筑波大学数学系,江田 勝哉,"Eda, Katsuya"
10,SOME RESULTS AND PROBLEMS ON ANR'S FOR STRATIFIABLE SPACES(General Topology and Geometric Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-10.pdf,"筑波大学数学系,筑波大学数学系","郭 宝霖,酒井 克郎","Guo, Bao-Lin,Sakai, Katsuro"
11,Continua in R$^\ast$(General Topology and Geometric Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-11.pdf,University of Tsukuba,,"Zhu, Jian-Ping"
12,Alexandroff widthとコホモロジー次元,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0784-12.pdf,大阪教育大学数理科学専攻,,小山 晃
