No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"On automorphic cuspidal representations of U(2,2)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-01.pdf,東北大学理学部,渡部 隆夫,"Watanabe, Takao"
2,"符号(2,2)のユニタリ群のL関数について(Automorphic representation の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-02.pdf,東京大学理学部,菅野 孝史,"Sugano, Takashi"
3,定符号3次ユニタリ群の類数について(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-03.pdf,"早稲田大学理工学部,東京大学理学部","橋本 喜一朗,古関 春隆","Hashimoto, Ki-ichiro,Koseki, Harutaka"
4,"0(1, q+1) 上の wave formについて(Automorphic representation の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-04.pdf,東京工業大学理学部,高瀬 幸一,"Takase, Koichi"
5,On Certain Vector Valued Siegel Modular Forms of Degree Two,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-05.pdf,東京工業大学理学部,佐藤 孝和,"Satoh, Takakazu"
6,Siegel modular variety上の Holomorphic tensor(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-06.pdf,,露峰 茂明,"Tsuyumine, Shigeaki"
7,格子の自己同型群と跡公式の一般化(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-07.pdf,九州大学教養学部,伊吹山 知義,"Ibukiyama, Tomoyoshi"
8,実2次体上のA$_4$拡大とHecke作用素(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-08.pdf,"名古屋大学理学部,名古屋大学理学部","小池 正夫,谷川 好男","Koike, Masao,Tanigawa, Yoshio"
9,cubic theta function について(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-09.pdf,名古屋大学理学部,,吉本 明宣
10,Jacobi forms に付随するL-函数について(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-10.pdf,東京大学理学部,,村瀬 篤
11,Jacobi形式とMaa$\beta$ relation(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-11.pdf,九州大学理学部,山崎 正,"Yamazaki, Tadashi"
12,2次形式の局所密度とアイゼンシュタイン級数のフーリエ係数について(Automorphic representation の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-12.pdf,名古屋大学理学部,北岡 良之,"Kitaoka, Yoshiyuki"
13,Local densities of quadratic forms and Fourier coefficients of Eisenstein series,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0583-13.pdf,,,"Kitaoka, Yoshiyuki"
