No.,title,link,Affiliation,Author in JPN,Author in ENG
1,制限条件をもつ2階偏微分方程式の粘性解の一意性について(非線形発展方程式の理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-01.pdf,神戸大学理学部,山田 直記,"YAMADA, Naoki"
2,ハミルトン・ヤコビ・ベルマン方程式の解の漸近公式について(非線形発展方程式の理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-02.pdf,早稲田大学,小池 茂昭,"Koike, Shigeaki"
3,u$_t$ = $\triangle u^m$ + g の解の supportについて(非線形発展方程式の理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-03.pdf,大阪大学理学部,仙葉 隆,"Senba, Takasi"
4,On the asymptotic behavior of solutions of nonlinear Volterra equations and its application to nonlinear heat flow with memory,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-04.pdf,早稲田大学教育学部,蚊戸 宣幸,"Kato, Nobuyuki"
5,Nonlinear Semigroups and Invariant Means,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-05.pdf,東京工業大学,高橋 渉,"Takahashi, Wataru"
6,OPTIMAL CONTROL OF LIQUID-SOLID PHASE TRANSITIONS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-06.pdf,"Systems Research Institute, Polish Academy of Sciences",,"Pawlow, Irena"
7,On a Variational Inequality to some Nonlinear Evolution Equations,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-07.pdf,福岡大学理学部,蛯原 幸義,"Ebihara, Yukiyoshi"
8,A SOLUTION FORMULA FOR THE STOKES EQUATION IN R$_+^n$,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-08.pdf,Osaka City University,,"Ukai, Seiji"
9,放物型函数微分方程式の周期解の2重固有値からの分岐(非線形発展方程式の理論と応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-09.pdf,東海産業短期大学経営学科,新倉 保夫,"Niikura, Yasuo"
10,On Matukuma's Equation and Related Topics,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0604-10.pdf,Miyazaki University,四ツ谷 晶二,"Yotsutani, SHoji"
