No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Noncommutative Binomial Expansion(Algebraic Manipulation for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-01.pdf,佐賀大学教養部,上野 一男,"UENO, Kazuo"
2,An algorithm of constructing the integral of a module : an infinite dimensional analog of Grobner basis(Algebraic Manipulation for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-02.pdf,"Department of Mathematics, Kobe University",,"TAKAYAMA, NOBUKI"
3,Classification of projectively homogeneous surfaces(Algebraic Manipulation for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-03.pdf,"Department of Mathematics, Faculty of Integrated Arts and Sciences, Hiroshima University",,"SASAKI, TAKESHI"
4,$\mathbb{P}^2$の6 linesで分岐するdouble coverからできる2次元多様体の周期(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-04.pdf,九州大学理学部,松本 圭司,"Matsumoto, Keiji"
5,Painleve方程式の古典解と既約な解(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-05.pdf,長崎大学経済学部,村田 嘉弘,"Murata, Yoshihiro"
6,線形常微分方程式の標準形(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-06.pdf,熊本大学大学院自然科学研究科,原岡 喜重,"Haraoka, Yoshishige"
7,超幾何型常微分方程式系の2変数化の試み(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-07.pdf,作陽音楽大学,横山 利章,"Yokoyama, Toshiaki"
8,Existence of periodic solutions and Sokes coefficients for ODE(Algebraic Manipulation for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-08.pdf,東京都立大学,吉野 正史,"YOSHINO, Masafumi"
9,接続係数の数式処理による数値計算(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-09.pdf,大分大学工学部,大河内 茂美,"Ohkohchi, Shigemi"
10,REDUCEでReduceを(II)(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-10.pdf,熊本大学理学部,河野 實彦,"Kohno, Mitsuhiko"
11,"Generators, Relations and Groebner basis(Algebraic Manipulation for Differential Equations)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-11.pdf,電気通信大学情報工学科,大久保 謙二郎,"Okubo, Kenjiro"
12,モノドロミー群について(微分方程式の数式処理システムの研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0729-12.pdf,熊本大学理学部,鶴丸 和宏,"Tsurumaru, Kazuhiro"
