No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Motivic integration in non-holonomic geometry (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-1.pdf,北海道大学理学研究科,石川  剛郎,"Ishikawa, Go-o"
2,Combinatorial aspects of the mixed Hodge structure (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-2.pdf,モスクワ独立大学,田辺  晋,"Tanabe, Susumu"
3,AN INTRODUCTION TO ARC SPACES (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-3.pdf,東京工業大学理工学研究科,石井  志保子,"Ishii, Shihoko"
4,実解析関数に対するモティヴィック・ゼータ関数とブロー解析同程度特異性問題への応用 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-4.pdf,"兵庫教育大学学校教育学部,アンジェ大学数学教室","小池  敏司,パルシンスキー  アダム","Koike, Satoshi,Parusinski, Adam"
5,Segre-Thom多項式について (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-5.pdf,鹿児島大学理学部,大本  亨,"Ohmoto, Toru"
6,Mirror対称性とWKB解析 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-6.pdf,大阪教育大学,森岡  達史,"Morioka, Tatsushi"
7,可微分軌道体上のベクトル場の構造と多項式写像の特異点 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-7.pdf,信州大学理学部,阿部  孝順,"Abe, Kojun"
8,サブリーマン多様体の曲率 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-8.pdf,奈良女子大学理学部,森本  徹,"Morimoto, Tohru"
9,On various kinds of the Gray-type Theorem (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-9.pdf,北海道大学理学研究科,足立  二郎,"Adachi, Jiro"
10,インスタントン分布の理論と3-接触構造への一般化 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-10.pdf,沼津工業高等専門学校,待田  芳徳,"Machida, Yoshinori"
11,多様体上のモース関数のコボルディズム群 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-11.pdf,広島大学理学研究科,池上  数一,"Ikegami, Kazuichi"
12,Real curves on real Hirzebruch surfaces (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-12.pdf,北海道教育大学函館校,齋藤  幸子,"Saito, Sachiko"
13,格子から切り取った平面曲線とDehn手術の係数 (特異点論における新しい方法と対象),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-13.pdf,電気通信大学,山田  裕一,"Yamada, Yuichi"
14,EVERSION OF A FOLD MAP OF $S^2$ TO $R^2$ WITH ONE SINGULAR SET (New methods and subjects in singularity theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1374-14.pdf,北海道大学理学研究科,山本  稔,"Yamamoto, Minoru"
