No.,title,link,Affiliation,Author in JPN,Author in ENG
1,変形理論をめぐる問題 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-01.pdf,京都大学数理解析研究所,佐藤 幹夫,"SATO,MIKIO"
2,線型常微分方程式に関するPoincareの仕事について (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-02.pdf,慶応義塾大学工学部,齋藤 利弥,"SAITO,TOSHIYA"
3,ニ次曲面と積分可能系 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-03.pdf,大阪大学理学部,田中 俊一,"TANAKA,SHUNICHI"
4,可換微分作用素とベクトル束 : Kricheverの研究の紹介 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-04.pdf,大阪大学理学部,伊達 悦朗,"DATE,ETSURO"
5,線型常微分方程式系の変形と$\tau$函数 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-05.pdf,"京都大学数理解析研究所,京都大学数理解析研究所","三輪 哲二,神保 道夫","MIWA,TETSUJI,JIMBO,MICHIO"
6,Deformation of Linear Ordinary Differential Equations IIIの定理1の解説 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-06.pdf,"京都大学数理解析研究所,京都大学数理解析研究所","神保 道夫,三輪 哲二","JIMBO,MICHIO,MIWA,TETSUJI"
7,$\vartheta$-函数の性質について (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-07.pdf,横浜国立大学工学部,戸田 盛和,"TODA,MORIKAZU"
8,Painleve V型タイプの方程式の$\tau$函数について (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-08.pdf,琉球大理学部,毛織 泰子,"MORI,YASUKO"
9,$\tau$-函数とRiemann-Hilbert型積分方程式のFredholm行列式について (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-09.pdf,京都大学数理解析研究所,上野 喜三雄,"UENO,KIMIO"
10,アーベル多様体上のベクトル束のコサイクルの正規化について (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-10.pdf,名古屋大学理学部,梅村 浩,"UMEMURA,HIROSHI"
11,ソリトン理論における直接法 : 方程式の変換 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-11.pdf,広島大学工学部,広田 良吾,"HIROTA,RYOGO"
12,Painleve方程式の双線形化による解析 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-12.pdf,早稲田大学理工学部,大石 進一,"OISHI,SHINICHI"
13,球函数付きのニ次形式のテータ級数とモジュラー形式 (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-13.pdf,北海道大学理学部,織田 孝幸,"ODA,TAKAYUKI"
14,広田氏のBilinear Equationsについて (線型微分方程式の変形理論とアーベル函数論の拡張への新しい視点),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0388-14.pdf,"京都大学数理解析研究所,琉球大学理学部","佐藤 幹夫,毛織 泰子","SATO,MIKIO,MORI,YASUKO"
