No.,title,link,Affiliation,Author in JPN,Author in ENG
1,COMBINATORIAL INVARIANTS OF $\mathcal{G}$-MANIFOLDS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-01.pdf,"Sici. Research Inst. of System Analysis, USSR",,"ALEXEEVSKI, A."
2,Algebraic versus rigid cohomology with logarithmic coefficients: the 1-dimensional example(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-02.pdf,"Dipartimento di Matematica, Universita di Padova",,"Baldassarri, Francesco"
3,G-FUNCTIONS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-03.pdf,"Dept. of Math., Univ. of Utrecht Budapestlaan 6",,"Beukers, F."
4,A SPECIAL FUCHSIAN SYSTEM CONNECTING SOME HILBERT PROBLEMS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-04.pdf,Karl-Weienstrass-Inst.,,"Holzapfel, R.-P."
5,RECENT DEVELOPMENTS IN THE THEORY OF GENERAL HYPERGEOMETRIC FUNCTIONS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-05.pdf,"Institute for System Analysis,Institute for System Analysis,Institute for System Analysis",",,","Gelfand, I.M.,Graev, M.I.,Retakh, V.S."
6,A differential equation associated with the Horrocks-Mumford bundle(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-06.pdf,東京大学理学部,佐藤 猛,"SATO, Takeshi"
7,"Appell Hypergeometric Function $\mathrm{F_2 (a ,b ,b' ; c ,c' ; x ,y)}$ and the Blowing Up Space of $\mathrm{P^2}$(Special Differential Equations)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-07.pdf,"Department of Mathematics, University of Electro-Communications",,"Sekiguchi, J."
8,MONODROMY OF $p$-ADIC SOLUTIONS OF PICARD-FUCHS EQUATIONS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-08.pdf,,,"STIENSTRA, JAN"
9,ASYMPTOTIC ANALYSIS OF TORIC IDEALS(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-09.pdf,"Dept. of Mathematics, Cornell University",,"Sturmfels, Bernd"
10,Hypergeometric functions and modular embeddings(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-10.pdf,,,"Wolfart, J."
11,CHOW POLYTOPES(Special Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0773-11.pdf,"Department of Mathematics, Northeastern University",,"Zelevinsky, A.V."
