No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Traveling Waves in Spatially Random Media (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-1.pdf,東京大学数理科学研究科,俣野  博,"Matano, Hiroshi"
2,EXISTENCE OF LIMIT CYCLES FOR COUPLED VAN DER POL EQUATIONS (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-2.pdf,横浜国立大学工学部,平野  載倫,"Hirano, Norimichi,Rybicki, Slawomir"
3,APPROXIMATION OF FIXED POINTS AND PROXIMAL POINT ALGORITHMS (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-3.pdf,東京工業大学情報理工学,高橋  渉,"Takahashi, Wataru"
4,When To Stop Accumulating Reward/Cost (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-4.pdf,九州大学経済学研究院,岩本  誠一,"Iwamoto, Seiichi"
5,Approximate Maximization Theorems (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-5.pdf,"神戸大学経済学研究科,神戸大学経済学研究科","入谷  純,宮川  敏治","Iritani, Jun,Miyakawa, Toshiji"
6,Note on homotopy and index in incomplete markets (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-6.pdf,東京大学経済学研究科,茂見  岳志,"Momi, Takeshi"
7,Unlinked Allocations in an Exchange Economy with One Good and One Bad (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-7.pdf,一橋大学経済研究所,原  千秋,"Hara, Chiaki"
8,Inefficiency of Incomplete Markets : Nominal Asset Case (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-8.pdf,早稲田大学政治経済学部,永田  良,"Nagata, Ryo"
9,Characterization of a Chaotic Economic Dynamics by Unstable Periodic Solutions : An Application to a Generalized Goodwin Model (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-9.pdf,"東京大学数理科学研究科,東京大学数理科学研究科","石山  健一,斉木  吉隆","Ishiyama, Ken-ichi,Saiki, Yoshitaka"
10,Backward Bifurcation in a HIV/AIDS Epidemic Model with Age Structure (?) : The Case of General Transmission Rate (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-10.pdf,東京大学数理科学研究科,稲葉  寿,"Inaba, Hisashi"
11,Targeting Debt : Some Implications for Growth and Inflation (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-11.pdf,関西大学経済学部,工藤  教孝,"Kudoh, Noritaka"
12,A Model of Growth with the Size Distribution of Firms and Economies of Scale (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-12.pdf,神戸大学経済学研究科,足立  英之,"Adachi, Hideyuki"
13,Adaptive expectation generates the Harrodian Instability (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-13.pdf,慶應大学経済学研究科,加藤  寛之,"Kato, Hiroyuki"
14,Summary of The Fokker-Planck Equation Approach to Asset Price Fluctuations (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-14.pdf,早稲田大学政治経済学部,田中  久稔,"Tanaka, Hisatoshi"
15,Stock Price Process and Statistical Mechanics (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-15.pdf,日本大学文理学部,黒田  耕嗣,"Kuroda, Koji"
16,Approximation of Expectation of Diffusion Processes based on Lie Algebra and Malliavin Calculus (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-16.pdf,東京大学数理科学研究科,楠岡  成雄,"Kusuoka, Shigeo"
17,Core equivalence in economy under generalized information (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-17.pdf,"茨城工業高等専門学校,一橋大学経済学研究科,香川大学経済学部","松久  隆,石川  竜一郎,星野  良明","Matsuhisa, Takashi,Ishikawa, Ryuichiro,Hoshino, Yoshiaki"
18,Tractable Co-operative Game and Intractable Co-Operative Game Arising from Combinatorial Optimization Problems (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-18.pdf,早稲田大学商学部,毛利  裕昭,"Mohri, Hiroaki"
19,Games with Bilateral Contracts on Side Payments (Mathematical Economics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1337-19.pdf,一橋大学経済学研究科,山田  玲良,"Yamada, Akira"
20,The,,防衛大学校,武藤  功,"Mutoh, Isao"
