No.,title,link,Affiliation,Author in JPN,Author in ENG
1,WEAKLY UNIFORMLY DISTRIBUTED SEQUENCES OF INTEGERS,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-01.pdf,"APPLICATIONS OF NUMBER THEORY TO NUMERICAL ANALYSIS, RESEARCH INSTITUTE OF MATHEMATICAL SCIENCES, KYOTO UNIVERSITY",,"NAGASAKA, KENJI"
2,乗算合同法の系列相関について(数論の数値解析への応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-02.pdf,早稲田大学理工学部,十代田 三知男,"Sosiroda, Michio"
3,Number-theoretic problems in pseudorandom number generation,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-03.pdf,"Mathematical Institute, Austrian Academy of Sciences",,"Niederreiter, Harald"
4,A Sum related to the Eratosthenes Sieve,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-04.pdf,,,"Motohashi, Yoichi"
5,2次の一線型回帰数列について(数論の数値解析への応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-05.pdf,筑波大学数学系,内山 三郎,"UCHIYAMA, Saburo"
6,リーマンゼータ関数のローラン展開係数について(数論の数値解析への応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-06.pdf,信州大学教育学部,松岡 楽,"Matsuoka, Yasushi"
7,An Application of the Geometry of Numbers to Numerical Integrations for a Certain Class of Analytic Functions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-07.pdf,筑波大学電子情報工学系,杉原 正顕,"Sugihara, Masaaki"
8,順序及び名義の系列検定(数論の数値解析への応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-08.pdf,"岡山理科大学理学部,九州大学理学部","一村 稔,浅野 長一郎","Ichimura, Minoru,Asano, Chooichiro"
9,有限体での演算を基礎とした多次元擬似乱数の発生法(数論の数値解析への応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-09.pdf,統計数理研究所,仁木 直人,"Niki, Naoto"
10,Random Number Generation in Large-Scale Monte Carlo Calculations,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-10.pdf,筑波大学電子情報工学系,小柳 義夫,"Oyanagi, Yoshio"
11,On the Discrepancy and Uniform Distribution of Sequences,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0537-11.pdf,Okayama Univ.,,"Kano, Takeshi"
