No.,title,link,Affiliation,Author in JPN,Author in ENG
1,The Application of the GHM Multiwavelet Transform to Image Processing (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-1.pdf,同志社大学工学部,溝畑  潔,"Mizohata, Kiyoshi"
2,Duality and Symmetry of Waves and Particles (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-2.pdf,大阪教育大学,森岡  達史,"Morioka, Tatsushi"
3,Smoothness of rank $M$ scaling functions (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-3.pdf,京都工芸繊維大学工芸学部,大倉  弘之,"Okura, Hiroyuki"
4,ウェーブレットによる地球科学データ解析例 (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-4.pdf,京都大学数理解析研究所,山田  道夫,"Yamada, Michio"
5,重調和作用素に対する円内部境界値問題 (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-5.pdf,"大阪大学基礎工学研究科,大阪大学基礎工学研究科,大阪大学基礎工学研究科","亀高  惟倫,竹居  賢治,永井  敦","Kametaka, Yoshinori,Takei, Kenji,Nagai, Atsushi"
6,重調和作用素に対する球内部境界値問題 (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-6.pdf,大阪大学基礎工学研究科,亀高  惟倫,"Kametaka, Yoshinori"
7,Fractional Derivative Models of Damped Oscillations (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-7.pdf,東京電機大学情報環境学部,榊原  進,"Sakakibara, Susumu"
8,単位円板上でのKAM理論 (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-8.pdf,舞鶴工業高等専門学校,亀谷  睦,"Kametani, Makoto"
9,ウェーブレット展開の無条件収束性について (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-9.pdf,姫路工業大学理学研究科,保城  寿彦,"Hoshiro, Toshihiko"
10,"WHY, EVEN A TINY LITTLE OLD MATHEMATICIAN DOES HAVE AN INTEREST IN WAVELETS? (Partial Differential Equations and Time-Frequency Analysis)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-10.pdf,東京工業大学理工学理学研究科,井上  淳,"Inoue, Atsuhi"
11,Strang-Fix Theory for Approximation Order in Weighted $L^p$-spaces (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-11.pdf,大阪大学理学研究科,冨田  直人,"Tomita, Naohito"
12,Wavelet analysis for system identification (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-12.pdf,"大阪教育大学数理科学研究科,大阪電気通信大学数理科学研究センター,大阪教育大学情報科学","芦野  隆一,萬代  武史,守本  晃","Ashino, Ryuichi,Mandai, Takeshi,Morimoto, Akira"
13,The quarkonial characterization of weighted spaces and its application (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-13.pdf,北海道大学理学部数学科,立澤  一哉,"Tachizawa, Kazuya"
14,視覚情報処理とウェーブレット (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-14.pdf,東京大学数理科学研究科,新井  仁之,"Arai, Hitoshi"
15,平均値と平均合成積 (偏微分方程式と時間周波数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-15.pdf,九州大学数理学研究院,吉川  敦,"Yoshikawa, Atsushi"
16,Blow-up solutions for quasilinear degenerate elliptic equation (Partial Differential Equations and Time-Frequency Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1385-16.pdf,茨城大学理学部数理学科,堀内  利郎,"Horiuchi, Toshio"
