No.,title,link,Affiliation,Author in JPN,Author in ENG
1,PERMANENCE AND GLOBAL STABILITY FOR DIFFUSION SYSTEMS(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-01.pdf,"Department of Applied Mathematics, Faculty of Engineering, Shizuoka University,Department of Applied Mathematics, Faculty of Engineering, Shizuoka University",",","LU, Zhengyi,TAKEUCHI, Yaushiro"
2,生物集合に関する密度依存型拡散方程式モデル:ある群魚(shoaling)についての考察,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-02.pdf,日本医科大学基礎医学基礎医学情報処理室,瀬野 裕美,"SENO, Hiromi"
3,Evolution of Game Strategies through Genetic Fusion(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-03.pdf,"The Graduate School of Science and Technology, Kobe University",,"Ikegami, Takashi"
4,The Invasion Problem for the HIV Infection in a Homosexual Community(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-04.pdf,Institute of Population Problems,稲葉 寿,"Inaba, Hisashi"
5,コケムシ類の群体形成,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-05.pdf,北海道大学理学部,馬渡 峻輔,"Mawatari, Shunsuke F."
6,Development of Developmental System Analysis System(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-06.pdf,"Laboratory of Theoretical Biophysics, Department of Biophysics, Faculty of Science, Kyoto University",武田 裕彦,"Takeda, Yasuhiko"
7,成長過程のSynapse形成を考慮したNeural Network,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-07.pdf,神奈川大学工学部,宇佐見 義之,"Usami, Yoshiyuki"
8,縞枯れ現象の数理モデル,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-08.pdf,"九州大学理学部生物系,九州大学理学部生物系","佐藤 一憲,巌佐 庸","Sato, Kazunori,Iwasa, Yoh"
9,A temporal model of animal behavior and fractal property of the feeding in Drosophila melanogaster(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-09.pdf,"Department of Biological Science, Tohoku University,Institute for Materials Research, Tohoku University,Department of Engineering Science, Faculty of Engineering, Tohoku University","嶋田 一郎,川添 良幸,原 啓明","Shimada, Ichiro,Kawazoe, Yoshiyuki,Hara, Hiroaki"
10,Nonlinear waves in Flagella(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-10.pdf,"Division of Information Dynamics, Tokyo Metropolitan Institute of Gerontology",村瀬 雅俊,"Murase, Masatoshi"
11,種内托卵の量的遺伝モデル,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-11.pdf,九州大学理学部生物系,山内 淳,"Yamauchi, Atsushi"
12,A MATHEMATICAL MODEL OF THE EVOLUTION OF HOST DEFENSIVE BEHAVIOR IN CUCKOO - HOST ASSOCIATIONS(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-12.pdf,"Department of Biophysics, Faculty of Science, Kyoto University,Science & Engineering Research Insitute, Doshisya University,Department of Population Biology, Rockfeller University","高須 夫悟,川崎 廣吉,コーエン ジョエル[他]","TAKASU, Fugo,KAWASAKI, Kohkichi,COHEN, Joel, E."
13,放流個体と天然個体の遺伝的相違が放流効果におよぼす影響,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-13.pdf,東京水産大学資源管理学科,原田 泰志,"Harada, Yasushi"
14,"AN EVOLUTIONARY THEORY OF CONFLICT RESOLUTION BETWEEN RELATIVES : ALTRUISM, MANIPULATION, COMPROMISE(Mathematical Topics in Biology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-14.pdf,"Department of Natural Sciences, Saga Medical School,Faculty of Science and Technology, Ryukoku University","山村 則男,東 正彦","Yamamura, Norio,Higashi, Masahiko"
15,バクテリアの走化性によるパターン形成のモデル,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-15.pdf,"同志社大学理工学研究科,京都大学理学部","川崎 廣吉,重定 南奈子","Kawasaki, Kohkichi,Shigesada, Nanako"
16,タンガニイカ湖の鱗食いの左右性についてのモデル,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-16.pdf,"大阪市立大学理学部数学科,和歌山医科大学進学過程","高橋 智,堀 道雄","Takahashi, Satoshi,Hori, Michio"
17,The Mathematical Analysis of Life History Evolution In Plants.(Mathematical Topics in Biology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0827-17.pdf,"北海道東海大学国際文化学部,立命館大学理工学部","高田 壮則,中島 久男","Takada, Takenori,Nakajima, Hisao"
