No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Essential spectrum of linearized operator for MHD plasma in cylindrical region(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-01.pdf,埼玉大学,加古 孝,"KAKO, Takashi"
2,KdV方程式の由来(流体とプラズマの諸現象の解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-02.pdf,大阪大学理学部,鹿野 忠良,"KANO, Tadayoshi"
3,圧縮性Navier-Stokes方程式のある球対称な時間的大局解(流体とプラズマの諸現象の解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-03.pdf,神戸商科大学,板谷 信敏,"Itaya, Nobutoshi"
4,On a decay property of weak solution of the M.H.D. equations in a 3-dimensional exteriror domain(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-04.pdf,"Department of Mathematics, Hokkaido University",小薗 英雄,"Kozono, Hideo"
5,Diffusion of Vortices in Planar Navier-Stokes Flow(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-05.pdf,"北海道大学理学部,広島大学理学部,奈良女子大学理学部","儀我 美一,宮川 鉄朗,長田 博文","GIGA, Yoshikazu,MIYAKAWA, Tetsuro,OSADA, Hirofumi"
6,Zero-viscosity Limit of the incompressible Navier-Stokes Equation 2(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-06.pdf,京都大学教養学部,浅野 潔,"Asano, Kiyoshi"
7,長方形断面の管を通る希薄気体のPoiseuille流と熱遷移流(流体とプラズマの諸現象の解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-07.pdf,"京都大学工学研究科航空宇宙工学専攻,京都大学工学研究科航空宇宙工学専攻","曾根 良夫,長谷川 学","Sone, Yoshio,Hasegawa, Manabu"
8,STEADY GAS FLOWS PAST BODIES AT SMALL KNUDSEN NUMBERS : BOLTZMANN AND HYDRODYNAMIC SYSTEMS(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-08.pdf,"京都大学工学部,京都大学工学部","曽根 良夫,青木 一生","Sone, Yoshio,Aoki, Kazuo"
9,The Boltzmann Equation and Thirteen Moments(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-09.pdf,九州大学工学部,川島 秀一,"KAWASHIMA, Shuichi"
10,On the initial boundary value problem for the Boltzmann equation(Mathematical Analysis of Fluid and Plasma Dynamics I),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0656-10.pdf,大阪市立大学工学部,鵜飼 正二,"Ukai, Seiji"
