No.,title,link,Affiliation,Author in JPN,Author in ENG
1,初等トポスでのプログラムの公理的意味論(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-01.pdf,"九州大学理学部,九州大学理学部",",","河原 康雄,溝口 佳寛"
2,連続動作代数に基づく項書換え系の意味論(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-02.pdf,"名古屋大学工学部,名古屋大学工学部",",","直井 徹,稲垣 康善"
3,Termination for the Direct Sum of Left-Linear Term Rewriting Systems : Preliminary Draft,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-03.pdf,NTT Basic Research Laboratories,,"Toyama, Yoshihito"
4,Boolean Grobner Bases,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-04.pdf,"ICOT Research Center,ICOT Research Center",",","Sakai, Ko,Sato, Yosuke"
5,系列集合と時間の階層の関係について(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-05.pdf,"神戸大学工学部,神戸大学工学部","木村 晋二,羽根田 博正","Kimura, Shinji,Haneda, Hiromasa"
6,組合せ論理回路のハザード検出問題の計算複雑さについて(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-06.pdf,"京都大学工学部,京都大学工学部","石浦 菜岐佐,安浦 寛人","Ishiura, Nagisa,Yasuura, Hiroto"
7,A Note on Collapsing Bounded Query Classes,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-07.pdf,"産業能率大学,東京工業大学","和泉 正明,小林 孝次郎","IZUMI, Masa-aki,KOBAYASHI, Kojiro"
8,2次元マーカオートマトンのある性質 : 3方向チューリング機械による模倣(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-08.pdf,"山口大学工業短期大学部,山口大学工学部,山口大学工学部","伊藤 暁,井上 克司,高浪 五男","Ito, Akira,Inoue, Katsushi,Takanami, Itsuo"
9,Some basic results about probabilistic pushdown automata,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-09.pdf,",","陳 致中,笠井 琢美","Chen, Zhi-Zhong,Kasai, Takumi"
10,辞書式順序で最初の極大部分グラフを計算する問題のP完全性とNCアルゴリズム(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-10.pdf,九州大学理学部基礎情報学研究施設,宮野 悟,"Miyano, Satoru"
11,A Rich Hierarchy on the Time Complexity of Uniform PRAMs,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-11.pdf,"Computer Sciences Institute, Kyoto Sangyo University",,"Iwama, Kazuo"
12,ループプログラムのハードウェア化(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-12.pdf,東北大学工学部,阿曽 弘具,"Aso, Hirotomo"
13,Area-Time Efficient Evaluation of Elementary Functions,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-13.pdf,"Faculty of Engineering, Kyoto University,Faculty of Engineering, Kyoto University",",","OKABE, Yasuo,YAJIMA, Shuzo"
14,単項演算に対する局所計算可能な符号化(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-14.pdf,京都大学工学部,安浦 寛人,"Yasuura, Hiroto"
15,デフォルト推論における自然な拡張と帰納推論(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-15.pdf,九州大学大学院総合理工学研究科,湯浅 寛子,"Yuasa, Hiroko"
16,相殺公理のための完全な推論体系(計算アルゴリズムと計算量の基礎理論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0666-16.pdf,"SUNY at Stony Brook,CRIN,ICOT","Hsiang  Jieh,Rusinowitch  Michael,坂井 公","Hsiang, Jieh,Rusinowitch, Michael,"
