No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Connection problem for Birkhoff-Okubo equations (Painleve systems and hypergeometric systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-1.pdf,熊本大学理学部,原岡 喜重,"Haraoka,Yoshishige"
2,Vanishing of the local cohomologies of $D$-modules associated to $A$-hypergeometric systems (Painleve systems and hypergeometric systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-2.pdf,北海道大学理学研究科,奥山 豪,"Okuyama,Go"
3,Painleve方程式の特殊解 (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-3.pdf,大阪大学理学研究科,大山 陽介,"Ohyama,Yousuke"
4,2変数退化Garnier系の初期値空間について (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-4.pdf,神戸大学自然科学研究科,鈴木 正樹,"Suzuki,Masaki"
5,線型常微分方程式系に対する接続公式とその応用 : 完全WKB解析を用いた非断熱的遷移確率の計算 (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-5.pdf,"近畿大学理工学部,京都大学数理解析研究所,京都大学数理解析研究所","青木 貴史,河合 隆裕,竹井 義次","Aoki,Takashi,Kawai,Takahiro,Takei,Yoshitsugu"
6,Bimodal例外型特異点とholonomic系 (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-6.pdf,お茶の水女子大学,中村 弥生,"Nakamura,Yayoi"
7,多変数留数のbiorthogonal基底(双対基底)と偏微分作用素 (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-7.pdf,新潟大学工学部,田島 慎一,"Tajima,Shinichi"
8,Painleve propertyを持つ3連立の微分方程式について (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-8.pdf,お茶の水女子大学,松田 千鶴子,"Matuda,Tizuko"
9,楕円曲線上のフックス型方程式の変形とパンルヴェVI型方程式 (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-9.pdf,東京工業大学理工学研究科,河井 真吾,"Kawai,Shingo"
10,Nodal curves and Riccati solutions of Painleve equations (Painleve systems and hypergeometric systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-10.pdf,"神戸大学理学部,神戸大学自然科学研究科","齋藤 政彦,寺島 ひとみ","Saito,Masa-Hiko,Terajima,Hitomi"
11,岡本-Painleve対の2重被覆について (Painleve系と超幾何系),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1239-11.pdf,"神戸大学理学部,神戸大学自然科学研究科,神戸大学自然科学研究科","齋藤 政彦,寺島 ひとみ,笹野 祐輔","Saito,Masa-Hiko,Terajima,Hitomi,Sasano,Yusuke"
