No.,title,link,Affiliation,Author in JPN,Author in ENG
1,擬双曲距離についてのある種の条件を満たす領域について (ポテンシャル論とその関連分野),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-1.pdf,防衛大学校,後藤  泰宏,"Gotoh, Yasuhiro"
2,MARTIN BOUNDARY OF A UNIFORMLY JOHN DOMAIN (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-2.pdf,"島根大学総合理工学部,広島大学理学研究科","相川  弘明,水谷  友彦","Aikawa, Hiroaki,Mizutani, Tomohiko"
3,C\{0}の有限葉非有界被覆面のMartin境界(ポテンシャル論とその関連分野),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-3.pdf,"大同工業大学,京都産業大学理学部","瀬川  重男,正岡  弘照","Segawa, Shigeo,Masaoka, Hiroaki"
4,Harmonic functions in a cylinder with the normal derivatives vanishing on the boundary (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-4.pdf,"千葉大学理学部,千葉大学自然科学研究科","宮本  育子,吉田  英信","Miyamoto, Ikuko,Yoshida, Hidenobu"
5,A generalization of the Liouville theorem to polyharmonic functions (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-5.pdf,"広島大学理学研究科,広島大学理学研究科,広島大学総合科学研究科","二村  俊英,岸  恭子,水田  義弘","Futamura, Toshihide,Kishi, Kyoko,Mizuta, Yoshihiro"
6,Hyperplane integrals of BLD and monotone BLD functions (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-6.pdf,"広島大学総合科学研究科,明石工業高等専門学校","水田  義弘,下村  哲","Mizuta, Yoshihiro,Shimomura, Tetsu"
7,半線形楕円型方程式の球対称解と構造 (ポテンシャル論とその関連分野),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-7.pdf,龍谷大学理工学部,四ツ谷  晶二,"Yotsutanik, Shoji"
8,Hele-Shaw flows moving boundary problem whose initial domain has a corner with right angle (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-8.pdf,東京都立大学理学研究科,酒井  良,"Sakai, Makoto"
9,EXISTENCE OF QUASIISOMETRIC MAPPINGS AND ROYDEN COMPACTIFICATIONS (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-9.pdf,名古屋工業大学名誉教授,中井  三留,"Nakai, Mitsuru"
10,Local integral representations of smooth functions and interpolation inequalities (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-10.pdf,鹿児島大学理学部,黒川  隆英,"Kurokawa,Takahide"
11,"ON ($p,\omega$)-PRECISE FUNCTIONS WHOSE DERIVATIVES ARE SINGULAR INTEGRALS (Potential Theory and its Related Fields)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-11.pdf,広島大学名誉教授,大津賀  信,"Ohtsuka, Makoto"
12,A Minimization Problem for the First Dirichlet Eigenvalue and Numerical Results (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-12.pdf,"電気通信大学,東京都立大学理学研究科,電気通信大学","今井  正城,倉田  和浩,大西  勇","Imai, Masaki,Kurata, Kazuhiro,Ohnishi, Isamu"
13,$\alpha$次放物型作用素に関する平均値の性質 (ポテンシャル論とその関連分野),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-13.pdf,大阪市立大学理学部,西尾  昌治,"Nishio, Masaharu"
14,The determination of caloric morphisms on Euclidean domains (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-14.pdf,茨城大学理学部,下村  勝孝,"Shimomura, Katsunori"
15,The Hausdorff dimension of the boundary of a tree (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-15.pdf,米子工業高等専門学校,倉田  久靖,"Kurata, Hisayasu"
16,BOUNDEDNESS OF OPERATORS ON BESOV SPACES ON A FRACTAL SET (Potential Theory and its Related Fields),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-16.pdf,お茶の水女子大学人間文化学部,渡辺  ヒサ子,"Watanabe, Hisako"
17,楕円型方程式の正値解の一意性と放物型方程式に対する混合問題の解の一意性 (ポテンシャル論とその関連分野),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1116-17.pdf,東京工業大学理学部,村田  實,"Murata, Minoru"
