No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"Realizations of $ADE$ type logarithmic principal $W$-algebras (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-01.pdf,京都大学,杉本 祥馬,"SUGIMOTO,SHOMA"
2,群的フュージョンを持つVOAと二次形式 (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-02.pdf,東京女子大学現代教養学部数理科学科,山内 博,"Yamauchi,Hiroshi"
3,"EXTRA AUTOMORPHISMS AND AUTOMORPHISM GROUPS OF ORBIFOLD VERTEX OPERATOR ALGEBRAS ASSOCIATED WITH LATTICES (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-03.pdf,"INSTITUTE OF MATHEMATICS, ACADEMIA SINICA",,"LAM,CHING HUNG"
4,抽象バーンサイド環 (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-04.pdf,近畿大学理工学部,小田 文仁,"Oda,Fumihito"
5,"A construction of the Rudvalis graph from the Fano plane (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-05.pdf,千葉大学大学院融合理工学府,小林 雄介,"Kobayashi,Yusuke"
6,"Complex Hadamard matrices coming from association schemes (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-06.pdf,神戸学院大学,生田 卓也,"IKUTA,Takuya"
7,"Note on Symmetric Group and Classical Invariant Theory (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-07.pdf,"金沢大学,山梨大学,金沢大学","Hamid Nur,小須田 雅,大浦 学","Hamid,Nur,Kosuda, Masashi,Oura,Manabu"
8,"Generalized Hadamard matrices with a hole and projective planes of prime order (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-08.pdf,"福岡大学,","秋山 献之,末竹 千博","Akiyama,Kenzi,Suetake,Chihiro"
9,"Defect groups, inertial quotients and fixed point algebras (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-09.pdf,千葉大学大学院理学研究院,音喜多 純拓,"Otokita,Yoshihiro"
10,"SIEGEL MODULAR FORMS AND SPECIAL POLYNOMIALS (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-10.pdf,大阪大学,伊吹山 知義,"IBUKIYAMA,TOMOYOSHI"
11,"Unitary t-designs and unitary t-groups (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-11.pdf,九州大学,坂内 英一,"Bannai,Eiichi"
12,"On the covering radius problem for the lattices (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-12.pdf,山形大学,小関 道夫,"Ozeki,Michio"
13,Riemann予想を満たさないextremalな不変式の構成 (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-13.pdf,近畿大学理工学部,知念 宏司,"Chinen,Koji"
14,伊原ゼータ関数と量子ウォーク (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-14.pdf,小山工業高等専門学校,佐藤 巌,"Sato,Iwao"
15,正則単体を含む極大な2-距離集合について (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-15.pdf,"愛知教育大学数学教育講座,滋賀大学教育学部","野崎 寛,篠原 雅史","Nozaki,Hiroshi,Shinohara,Masashi"
16,高次元のdualhyperovalに関連する距離正則グラフ (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-16.pdf,香川高等専門学校,谷口 浩朗,"TANIGUCHI,HIROAKI"
17,ニムと同ーのSprague-Grundy関数を持つtake-awayゲーム (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-17.pdf,東北大学数理科学連携研究センター,入江 佑樹,"Irie,Yuki"
18,"Character degree products and class length products of some finite groups (Research on algebraic combinatorics, related groups and algebras)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-18.pdf,"埼玉大学教育学部,東京医科歯科大学","飛田 明彦,清田 正夫","Hida,Akihiko,Kiyota,Masao"
19,有限体上の関数が定めるCayley graph (代数的組合せ論と関連する群と代数の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2148-19.pdf,東京女子大学現代教養学部数理科学科,吉荒 聡,"Yoshiara,Satoshi"
