No.,title,link,Affiliation,Author in JPN,Author in ENG
1,An Extended Depth-first Search : How to Decrease Backtracking (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-1.pdf,神戸商科大学,木庭 淳,"Kiniwa,Jun"
2,A Primal-Dual Approximation Algorithm for the Survivable Network Design Problem in Hypergraphs (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-2.pdf,"京都大学情報学研究科数理工学専攻,豊橋技術科学大学情報工学系,京都大学情報学研究科数理工学専攻","趙 亮,永持 仁,茨木 俊秀","Zhao,Liang,Nagamochi,Hiroshi,Ibaraki,Toshihide"
3,Necessary and Sufficient Numbers of Cards for Sharing Secret Keys on Hierarchical Groups (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-3.pdf,"東北大学情報科学研究科,東北大学情報科学研究科","水木 敬明,西関 隆夫","Mizuki,Takaaki,Nishizeki,Takao"
4,On the Power of Cooperating Systems of One-way Hybrid Finite Automata (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-4.pdf,"山口大学工学部,山口大学工学部,山口大学工学部,山口東京理科大学","王 躍,井上 克司,伊藤 暁,岡崎 世雄","Wang,Yue,Inoue,Katsushi,Ito,Akira,Okazaki,Tokio"
5,定数幅量子ブランチングプログラムの計算能力 (計算理論とアルゴリズムの新展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-5.pdf,"奈良先端科学技術大学院大学情報科学研究科,大阪大学基礎工学研究科,大阪大学基礎工学研究科","中西 正樹,浜口 清治,柏原 敏伸","Nakanishi,Masaki,Hamaguchi,Kiyoharu,Kashiwabara,Toshinobu"
6,Number conservingなセル空間での自己増殖 (計算理論とアルゴリズムの新展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-6.pdf,"広島大学工学研究科,広島大学工学研究科,広島大学工学研究科,広島大学工学研究科","藤田 研二,森田 憲一,岩本 宙造,今井 克暢","Fujita,Kenji,Morita,Kenichi,Iwamoto,Chuzo,Imai,Katsunobu"
7,A parallel algorithm for finding all hinge vertices of a trapezoid graph (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-7.pdf,"釧路工業高等専門学校情報工学科,豊橋技術科学大学知識情報工学系","本間 宏利,増山 繁","Honma,Hirotoshi,Masuyama,Shigeru"
8,Application of Attribute edNCE Graph Grammars to Syntactic Editing of Tabular Forms (New Developments of Theory of Computation and Algorithms),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-8.pdf,"日本大学文理学部応用数学科,日本大学文理学部応用数学科,東洋大学工学部情報工学科,日本大学文理学部応用数学科","冨山 聖宣,有田 友和,土田 賢省,夜久 竹夫","Tomiyama,Kiyonobu,Arita,Tomokazu,Tsuchida,Kensei,Yaku,Takeo"
9,ジャンケンの計算量 (計算理論とアルゴリズムの新展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-9.pdf,"山口大学工学部知能情報システム工学科,山口大学工学部知能情報システム工学科,山口大学工学部知能情報システム工学科,山口東京理科大学基礎工学部電子基礎工学科","伊藤 暁,井上 克司,王 躍,岡崎 世雄","Ito,Akira,Inoue,Katsushi,Wang,Yue,Okazaki,Tokio"
10,量子公開鍵暗号とその改良 (計算理論とアルゴリズムの新展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1205-10.pdf,"NTT情報流通プラットフォーム研究所,NTT情報流通プラットフォーム研究所","田中 圭介,岡本 龍明","Tanaka,Keisuke,Okamoto,Tatsuaki"
