No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Toric Hyperkahler多様体の複素構造 (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-1.pdf,東京工業大学理工学研究科,青砥  禎彦,"Aoto, Yosihiko"
2,Artin component and Weyl group for dihedral singularity (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-2.pdf,上智大学理工学部,青柳  美輝,"Aoyagi, Miki"
3,INTERPOLATION IN PSEUDOCONVEX DOMAINS (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-3.pdf,国際基督教大学教養学部,大内  重樹,"Oh'uchi, Shigeki"
4,Toroidal groups without non-constant meromorphic functions (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-4.pdf,九州大学大学院数理学府,金  京南,"Kim, Kyungnam"
5,CR manifolds in Grauert tubes (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-5.pdf,東北大学理学研究科数学専攻,小泉  英介,"Koizumi, Eisuke"
6,小林計量による凸領域の特徴付けについて (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-6.pdf,慶応義塾大学経済学部,小林  正史,"Kobayashi, Masashi"
7,On Uniqueness of The Solutions of The Obstacle Problem (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-7.pdf,広島大学理学研究科,笹井  理恵,"Sasai, Rie"
8,有理写像の不定点における力学系構造 (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-8.pdf,京都大学総合人間学部基礎科学科,篠原  知子,"Shinohara, Tomoko"
9,構造関数とCR同値問題 (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-9.pdf,長野工業高等専門学校,林本  厚志,"Hayashimoto, Atsushi"
10,LOG-PLURICANONICAL SYSTEMS OF SMOOTH PROJECTIVE SURFACES (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-10.pdf,東京工業大学理工学研究科数学教室,久松  真人,"Hisamatsu, Makoto"
11,対数微分の補題のDiophantus類似に向けて (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-11.pdf,名古屋大学多元数理科学研究科,日向  隆幸,"Hyuga, Takayuki"
12,Some examples of complete Kahler metrics for which the Neumann operator is compact (Workshop for young mathematicians on Several Complex Variables),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-12.pdf,名古屋大学多元数理科学研究科,宮澤  一久,"Miyazawa, Kazuhisa"
13,擬凸近傍系と近似定理 (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-13.pdf,名古屋大学多元数理科学研究科,山田  剛,"Yamada, Takeshi"
14,多重コクセタ-配置の自由性について (多変数関数論の萌芽的研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1314-14.pdf,京都大学数理解析研究所,吉永  正彦,"Yoshinaga, Masahiko"
