No.,title,link,Affiliation,Author in JPN,Author in ENG
1,対称空間上のgeodesic flowの完全積分可能性(力学系とリー群の表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-01.pdf,"山形大学理学部,山形大学理学部","井伊 清隆,渡辺 伸一","Ii, Kiyotaka,Watanabe, Shin-ichi"
2,Kac-Moody group : Kac-Petersonの仕事の紹介(力学系とリー群の表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-02.pdf,名古屋大学理学部,田中 洋平,"Tannaka, Yohei"
3,Basic Representations of Extended Affine Lie Algebras,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-03.pdf,"Department of Mathematics, Hiroshima University",,"Wakimoto, Minoru"
4,半単純対称空間のSpherical K-typeのある種の具体的表示について(力学系とリー群の表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-04.pdf,東京大学理学部,松本 久義,"Matumoto, Hisayosi"
5,A description of a space of holomorphic discrete series by means of the Fourier transform on the Silov boundary,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-05.pdf,京都大学理学部,野村 隆昭,"Nomura, Takaaki"
6,Atoms and Molecules on Riemannian Symmetric Spaces,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-06.pdf,Keio University,,"Kawazoe, Takeshi"
7,On the Asymptotic Behaviors of the Generalized Spherical Functions on Semisimple Lie Groups,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-07.pdf,広島大学総合科学部,江口 正晃,"Eguchi, Masaaki"
8,Some new results on L$^2(\Gamma \setminus$G) multiplicities,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-08.pdf,,,"Williams, Floyd L."
9,旗多様体上のある種のholonomic systemのcharacteristic cycleとWeyl群の表現について(力学系とリー群の表現論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-09.pdf,東北大学理学部,谷崎 俊之,"Tanisaki, Toshiyuki"
10,On the Kazhdan-Lusztig polynomials for affine Weyl groups,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0503-10.pdf,東京大学理学部,加藤 信一,"Kato, Shin-ichi"
