No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Nonlinear Equations of the Thomas-Fermi Type (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-01.pdf,"Department de Mathematiques, Universite de Paris VI",,"BREZIS,HAIM"
2,Non-Monotone Perturbations for Nonlinear Parabolic Equations Associated with Subdifferential Operators (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-02.pdf,東海大理学部,大谷 光春,"OTANI,MITSUHARU"
3,The Initial value Problems for the Equations of Viscous Compressible and Perfect Compressible Fluids (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-03.pdf,"京都大学理学部,京都大学工学部","西田 孝明,川島 秀一","NISHIDA,TAKAAKI,KAWASHIMA,SHUICHI"
4,Stefan Problems with the Unilateral Boundary Condition on the Fixed Boundary (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-04.pdf,宮崎大学工学部,四ツ谷 晶ニ,"YOTSUTANI,SHOJI"
5,Fixed Point Theorems in Nonlinear Analysis (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-05.pdf,東京工業大学理学部,高橋 渉,"TAKAHASHI,WATARU"
6,Evolution Equations and Nonlinear Ergodic Theorems (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-06.pdf,東京工業大学理学部,平野 載倫,"HIRANO,NORIMICHI"
7,On the Strong Convergence of the Cesaro Means of Contractions in Banach Spaces (II) (Nonlinear Functional Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-07.pdf,相模工業大学,小林 和夫,"KOBAYASHI,KAZUO"
8,圧縮性完全流体の初期・境界値問題 (非線型関数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-08.pdf,北海道大学理学部,上見 練太郎,"AGEMI,RENTARO"
9,非線型Stefan問題の劣微分作用素論からの解法 (非線型関数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-09.pdf,千葉大学教育学部,剣持 信幸,"KENMOCHI,NOBUYUKI"
10,変分不等式の解のSupportの評価 (非線型関数解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0428-10.pdf,神戸大学理学部,山田 直記,"YAMADA,NAOKI"
