No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Weak Solutions to the Navier-Stokes-Poisson Equations(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-1.pdf,"佐賀大学理工学部,大阪大学基礎工学研究科","小林  孝行,鈴木  貴","KOBAYASHI, Takayuki,SUZUKI, Takashi"
2,Global Solution to the One-Dimensional Equations for a Self-Gravitating Viscous Radiative and Reactive Gas(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-2.pdf,"慶応義塾大学理工学部,慶応義塾大学理工学部","梅原  守道,谷  温之","UMEHARA, Morimichi,TANI, Atusi"
3,Self-similar scaling in power-law fluid models(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-3.pdf,"Charles University in Prague, Faculty of Mathematics and Physics, Mathematical Institute",,"MALEK, JOSEF"
4,Local theory in critical spaces for the dissipative quasi-geostrophic equation(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-4.pdf,東北大学大学院理学研究科,三浦  英之,"Miura, Hideyuki"
5,A Numerical Scheme for Quantum Hydrodynamics in a Semiconductor(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-5.pdf,大阪大学サイバーメディアセンター,小田中  紳二,"Odanaka, Shinji"
6,Asymptotic behavior of solutions for a fluid dynamical model of semiconductor equation(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-6.pdf,"Department of Pure and Applied Mathematics, Graduate School of Information Science and Technology, Osaka University,Department of Pure and Applied Mathematics, Graduate School of Information Science and Technology, Osaka University","松村  昭孝,村上  尊弘","Matsumura, A.,Murakami, T."
7,A stationary solution for a fluid dynamical model of semiconductor(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-7.pdf,"東京工業大学,東京工業大学","西畑  伸也,鈴木  政尋","Nishibata, Shinya,Suzuki, Masahiro"
8,WAVE-FRONT TRACKING FOR THE EQUATIONS OF NON-ISENTROPIC GAS DYNAMICS(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-8.pdf,大阪電気通信大学工学部,浅倉  史興,"ASAKURA, FUMIOKI"
9,Large-time behavior of solutions for the damped wave equation(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-9.pdf,早稲田大学政治経済学術院,西原  健二,"Nishihara, Kenji"
10,Remarks on Quasi-linear Wave Equations Related to Gas Dynamics(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-10.pdf,"Faculty of Engineering, Yamaguchi University",,"Makino, Tetu"
11,Physicality of Weak Prandtl-Meyer Reflection(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-11.pdf,"Division of Applied Mathematics, Brown University,Department of Mathematics, Stanford University",",","Elling, Volker,Liu, Tai-Ping"
12,Cylindrical Couette flow of a vapor-gas mixture:A ghost effect in the continuum limit(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-12.pdf,"Department of Aeronautics and Astronautics, Graduate School of Engineering, Kyoto University,Department of Mechanical Engineering and Science, Graduate School of Engineering, Kyoto Univeristy",",","Yoshida, Hiroaki,Aoki, Kazuo"
13,$L_p-L_q$ maximal regularity for the Stokes equation with first order boundary condition(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-13.pdf,"Department of Mathematical Sciences, School of Science and Engineering, Waseda University",,"SHIBATA, Yoshihiro"
14,"Continuous Dependence on Initial Data for Multidimensional, Viscous,Compressible Flows(Mathematical Analysis in Fluid and Gas Dynamics : A conference in honor of Professor Tai-Ping Liu on his 60th Birthday)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1495-14.pdf,"Department of Mathematics, Indiana University",,"Hoff, David"
