No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Entrainment and modulation of nonlinear dissipative waves under external forcing(Mathematical modeling and analysis for nonlinear phenomena),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-1.pdf,"Yukawa Institute for Theoretical Physics, Kyoto University,Yukawa Institute for Theoretical Physics, Kyoto University",",","Tokuda, Hidekazu,Ohta, Takao"
2,ガラス界面上で自発運動する油滴ガラス界面状態の境界での振る舞い(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-2.pdf,京都大学理学研究科物理学第一教室,,住野 豊
3,粘着テープの剥離過程で観られる時空パターン形成(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-3.pdf,"早稲田大学理工学部,広島大学総合科学部","山崎 義弘,戸田 昭彦","Yamazaki, Yoshihiro,Toda, Akihiko"
4,"力学系理論の工学的応用 : 宇宙ロケット, 2足歩行ロボットおよびマイクロカンチレバー(非線形現象のモデル化とその数理解析)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-4.pdf,岐阜大学工学部,矢ヶ崎 一幸,"Yagasaki, Kazuyuki"
5,真正粘菌変形体の振動パターンのモデリング(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-5.pdf,"北海道大学,広島大学,北海道大学",",,","手老 篤史,小林 亮,中垣 俊之"
6,相転移現象を記述する非線形熱方程式とナヴィエストークス方程式の連立系について(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-6.pdf,岐阜高等専門学校,深尾 武史,"FUKAO, Takesi"
7,反応拡散系による画像処理・コンピュータビジョン(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-7.pdf,"山口大学教育学部,山口大学大学院理工学研究科,山口大学大学院理工学研究科","野村 厚志,一川 誠,三池 秀敏","Nomura, Atsushi,Ichikawa, Makoto,Miike, Hidetoshi"
8,水面に拘束されたバブルの運動の数値シミュレーション(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-8.pdf,"金沢大学自然科学研究科,金沢大学自然科学研究科,金沢大学自然科学研究科","山崎 崇史,小俣 正朗,長山 雅晴","YAMAZAKI, TAKASHI,OMATA, SEIRO,NAGAYAMA, MASAHARU"
9,生物・生態系の機能的階層構造と多重安定性 : 非線形科学から見た生態環境問題(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-9.pdf,横浜国立大学大学院環境情報研究院,雨宮 隆,"Amemiya, Takashi"
10,リーゼガング型沈殿パターンに関するシミュレーション解析(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-10.pdf,"広島大学大学院理学研究科数理分子生命理学専攻,明治大学数理科学研究所","上山 大信,三村 昌泰","Ueyama, Daishin,Mimura, Masayasu"
11,アミノ酸熱重合物のマイクロカプセル形成(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-11.pdf,公立はこだて未来大学システム情報科学部,櫻沢 繁,"Sakurazawa, Shigeru"
12,ジャンプ型空間非一様性媒質における進行パルスダイナミックス(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-12.pdf,"筑波大学システム情報工学研究科,京都大学数理解析研究所,北海道大学電子科学研究所","大山 義仁,上田 肇一,西浦 廉政","Oyama, Yoshihito,Ueda, Kei-Ichi,Nishiura, Yasumasa"
13,ペットボトル振動子 : 水 / 空気流が描き出す時空間構造(非線形現象のモデル化とその数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1522-13.pdf,"財団法人日本宇宙フォーラム,京都大学大学院理学研究科物理学教室","小平 I. 將裕,北畑 裕之","KOHIRA, Masahiro I.,KITAHATA, Hiroyuki"
