No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Volume-preserving diffeomorphisms and mass flow toward ends (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-01.pdf,京都工芸繊維大学工芸科学研究科,矢ヶ崎 達彦,"Yagasaki,Tatsuhiko"
2,同変デファイナブル$s$-コボルディズム定理 (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-02.pdf,大阪大学理学研究科,西村 孝宏,"Nishimura,Takahiro"
3,INVOLUTIONS ON COHOMOLOGY LENS SPACES AND PROJECTIVE SPACES (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-03.pdf,"SCHOOL OF MATHEMATICS, HARISH-CHANDRA RESEARCH INSTITUTE",,"SINGH,MAHENDER"
4,SMITH SET FOR A NONGAP OLIVER GROUP (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-04.pdf,九州大学芸術工学研究院,角 俊雄,"Sumi,Toshio"
5,The Smith homology and a generalized Borsuk-Ulam Theorem (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-05.pdf,"京都府立医科大学数学教室,和歌山大学教育学部数学教室,大阪大学理学研究科,京都産業大学理学部数理科学科数学教室","長崎 生光,川上 智博,原 靖浩,牛瀧 文宏","Nagasaki,Ikumitsu,Kawakami,Tomohiro,Hara,Yasuhiro,Ushitaki,Fumihiro"
6,Quillen複体のホモトピー型について (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-06.pdf,獨協医科大学基盤教育センター数学・統計学,藤田 亮介,"Fujita,Ryousuke"
7,実閉体上へのBorsuk-Ulam型定理の拡張について (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-07.pdf,"京都府立医科大学数学教室,和歌山大学教育学部数学教室,大阪大学理学研究科数学教室,京都産業大学理学部数理科学科数学教室","長崎 生光,川上 智博,原 靖浩,牛瀧 文宏","Nagasaki,Ikumitsu,Kawakami,Tomohiro,Hara,Yasuhiro,Ushitaki,Fumihiro"
8,Lattices of Non-Compact Lie Groups (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-08.pdf,国際基督教大学,山川 あい子,"YAMAKAWA,Aiko"
9,ISOVARIANT MAPS FROM FREE $G$-MANIFOLDS TO REPRESENTATION SPHERES (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-09.pdf,京都府立医科大学数学教室,長崎 生光,"NAGASAKI,Ikumitsu"
10,COUNTING ON REAL BOTT MANIFOLDS (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-10.pdf,大阪市立大学理学研究科,,"CHOI,SUYOUNG"
11,弱順序極小構造上での連結性について (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-11.pdf,阿南工業高等専門学校一般教科,田中 広志,"Tanaka,Hiroshi"
12,Spaces of maps from the closed Riemann surface into the 2-sphere (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-12.pdf,電気通信大学電気通信学部,山口 耕平,"Yamaguchi,Kohhei"
13,例外型エルミート対称空間のシンプレクティック構造 (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-13.pdf,信州大学工学系研究科数理・自然情報科学,小泉 喜章,"Koizumi,Yoshiaki"
14,余次元1軌道を持つG-多様体の同変微分同相群の1次元ホモロジー (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-14.pdf,信州大学理学部,阿部 孝順,"Abe,Kojun"
15,The automorphism group of a compact smooth toric variety and its representations on sections of equivariant line bundles (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-15.pdf,大阪市立大学理学研究科,石田 裕昭,"Ishida,Hiroaki"
16,Equivariant cohomology determines hypertoric manifold (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-16.pdf,"Department of Mathematical Sciences, Korean Advanced Institute of Science and Technology (KAIST)",黒木 慎太郎,"Kuroki,Shintaro"
17,同変実射影空間上の同変実ベクトル束について (変換群論の新たな展開),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-17.pdf,岡山大学自然科学研究科,祁 艶,"QI,Yan"
18,STUDY OF THE SMITH SETS OF GAP OLIVER GROUPS (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-18.pdf,"岡山大学自然科学研究科,岡山大学自然科学研究科","森本 雅治,祁 艶","MORIMOTO,Masaharu,QI,Yan"
19,Lurie's Topological Quantum Field Theory (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-19.pdf,名古屋工業大学,南 範彦,"Minami,Norihiko"
20,DIAGRAM OBSTRUCTION IN A GAP HYPOTHESIS SITUATION (Transformation groups from a new viewpoint),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1670-20.pdf,京都大学数理解析研究所,永田 雅嗣,"NAGATA,MASATSUGU"
