No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Modular forms and modular linear differential equations related to simple Virasoro vertex operator algebras (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-01.pdf,九州大学多重ゼータ研究センター,境 優一,"Sakai,Yuichi"
2,Several new characteristic properties of Appell polynomials (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-02.pdf,"School of Mathematics and Statistics, Wuhan University",小松 尚夫,"Komatsu,Takao"
3,ON GANGL-ZAGIER'S ENHANCED ZETA VALUE FOR IMAGINARY QUADRATIC FIELDS (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-03.pdf,京都大学理学研究科,佐藤 信夫,"Sato,Nobuo"
4,Fundamental Domains of Arithmetic Quotients of the General Linear Group and Humbert Forms (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-04.pdf,大阪大学理学研究科,,"Lee,Tim Weng"
5,Hopf mappings and automorphic forms on orthogonal groups (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-05.pdf,津田塾大学数学計算機科学研究所・立教大学,佐藤 文広,"Sato,Fumihiro"
6,A DECOMPOSITION OF THE FOURIER-JACOBI COEFFICIENT OF KLINGEN EISENSTEIN SERIES (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-06.pdf,"FR Mathematik, Universitat des Saarlandes,FR Mathematik, Universitat des Saarlandes",",","Paul,Thorsten,Schulze-Pillot,Rainer"
7,"An explicit formula of the unramified Shintani functions for $(\mathrm{GSp_{4}, GL_{2} \times_{GL_{1}} GL_{2}})$ (Automorphic Forms and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-07.pdf,大阪大学大学院理学研究科,源嶋 孝太,"Gejima,Kohta"
8,On modular solutions of certain modular differential equation and supersingular polynomials  (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-08.pdf,九州大学大学院数理学府,中屋 智瑛,"Nakaya,Tomoaki"
9,On determination of the structure of a periodic point set from its average theta series (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-09.pdf,山形大学・JSTさきがけ,富安（大石） 亮子,"Oishi-Tomiyasu,Ryoko"
10,ON SPECIAL BESSEL PERIODS FOR $\mathrm{SO}(2n+1)$ (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-10.pdf,大阪市立大学大学院理学研究科,古澤 昌秋,"Furusawa,Masaaki"
11,NEW GLOBAL INTEGRALS FOR TENSOR PRODUCT $L$-FUNCTIONS (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-11.pdf,Boston Coll.,,"Cai,Yuanqing"
12,ユニタリ群の内視的 $A$ パケット (保型形式とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-12.pdf,京都大学白眉センター・理学研究科数学教室・マックスプランク数学研究所,山名 俊介,"Yamana,Shunsuke"
13,ON THE SIEGEL SERIES AND INTERSECTION NUMBER (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-13.pdf,京都大学理学研究科,,"Cho,Sungmun"
14,CONSTRUCTION OF THETA FUNCTIONS OF ANY VECTOR VALUED WEIGHT AND APPLICATIONS TO LIFTS AND CONGRUENCES (Automorphic Forms and Related Topics) ,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-14.pdf,"大阪大学理学研究科,マックス・プランク数学研究所","伊吹山 知義,竹森 翔","Ibukiyama,Tomoyoshi,Takemori,Sho"
15,An equidistribution theorem for holomorphic Siegel modular forms for $GSp_{4}$ (Automorphic Forms and Related Topics) ,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-15.pdf,東北大学大学院理学研究科,山内 卓也,"Yamauchi,Takuya"
16,G-TYPE NUMBERS OF QUATERNION HERMITIAN LATTICES AND SUPERSINGULAR GEOMETRY (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-16.pdf,大阪大学,伊吹山 知義,"Ibukiyama,Tomoyoshi"
17,Some properties of Siegel Eisenstein series for paramodular groups (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-17.pdf,"U. Mannheim,Fachrichtung 6.1 Mathematik, Universitat des Saarlandes",",","Bocherer,Siegfried,Schulze-Pillot,Rainer"
18,ON THE ENDOSCOPIC LIFTING OF SIMPLE SUPERCUSPIDAL REPRESENTATIONS OF CLASSICAL GROUPS (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-18.pdf,東京大学数理科学研究科,大井 雅雄,"Oi,Masao"
19,NEW FORMS IN THE KOHNEN PLUS SPACE (Automorphic Forms and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2055-19.pdf,京都大学理学研究科,,"Su,Ren-He"
