No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Comparison of the risks of set estimation procedures in testing (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-1.pdf,"筑波大学数理物質科学研究科,筑波大学数学系","舞原  寛祐,赤平  昌文","Maihara, Hirosuke,Akahira, Masafumi"
2,Asymptotic efficiencies of estimators in a one-parameter family of truncated distributions (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-2.pdf,"筑波大学数学系,筑波大学数学系","大谷内  奈穂,赤平  昌文","Ohyauchi, Nao,Akahira, Masafumi"
3,Estimators of error variance obtained by pooling sums of squares for factorial effects in the analysis of experiments using two-level orthogonal arrays (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-3.pdf,"慶應義塾大学理工学研究科,慶應義塾大学理工学部","大野  洋平,篠崎  信雄","Oono, Youhei,Shinozaki, Nobuo"
4,楕円母集団の下での一般モーメントパラメータの推定について (統計的分布の近似),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-4.pdf,"東京理科大学理学部,東京理科大学理学部","丸山  芳人,瀬尾  隆","Maruyama, Yoshihito,Seo, Takashi"
5,Statistical estimation based on totally isotropic observation (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-5.pdf,科学技術振興事業団今井量子計算機構プロジェクト,津田  美幸,"Tsuda, Yoshiyuki"
6,微小拡散モデルにおける推定量の高次漸近理論と情報幾何 (統計的分布の近似),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-6.pdf,"東京大学情報理工学系研究科,東京大学情報理工学系研究科","清  智也,駒木  文保","Sei, Tomonari,Komaki, Fumiyasu"
7,On the conservatism of multiple comparisons procedures among mean vectors (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-7.pdf,東京理科大学理学部,瀬尾  隆,"Seo, Takashi"
8,Modifying the Graybill-Deal estimator of the common regression matrix in two growth curve models (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-8.pdf,"千葉大学自然科学研究科,千葉大学自然科学研究科","津熊  久幸,今野  良彦","Tsukuma, Hisayuki,Konno, Yoshihiko"
9,Construction of the confidence interval of exact level for discrete distributions (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-9.pdf,"筑波大学数理物質科学研究科,筑波大学数学系","柿爪  智行,赤平  昌文","Kakizume, Tomoyuki,Akahira, Masafumi"
10,エントロピー損失の下での順序制約がある2つのガンマ分布の尺度母数の線形関数の推定 (統計的分布の近似),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-10.pdf,"目白大学人文学部,慶應義塾大学理工学部","張  元宗,篠崎  信雄","Chang, Yuan-Tsung,Shinozaki, Nobuo"
11,On a location parameter family of distributions attaining the Bhattacharyya bound (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-11.pdf,筑波大学数学系,田中  秀和,"Tanaka, Hidekazu"
12,Another Minimax Generalized Bayes Estimators of a Normal Variance (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-12.pdf,"東京大学空間情報科学研究センター,ラトガース大学統計学部",丸山  祐造,"Maruyama, Yuzo,Strawderman, William E."
13,An,,"筑波大学数学系,筑波大学数学系","赤平  昌文,大谷内  奈穂","Akahira, Masafumi,Ohyauchi, Nao"
14,On the loss of power of a test based on simulation (Approximations to the Statistical Distributions),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1334-14.pdf,"筑波大学数学系,明治学院大学国際学部","赤平  昌文,竹内  啓","Akahira, Masafumi,Takeuchi, Kei"
