No.,title,link,Affiliation,Author in JPN,Author in ENG
1,3/2 数系と Mahler の問題(解析的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-1.pdf,新潟大学理学部数学教室,秋山 茂樹,"AKIYAMA, Shigeki"
2,Algebraic independence of the values of certain functions at distinct algebraic points(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-2.pdf,慶応義塾大学理工学部,田中  孝明,"Tanaka, Taka-aki"
3,Transcendence of certain infinite products(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-3.pdf,慶応義塾大学理工学研究科,立谷  洋平,"Tachiya, Yohei"
4,多重デデキント和の相互法則の一般化(解析的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-4.pdf,名古屋大学多元数理科学研究科,浅野 雅博,"Asano, Masahiro"
5,The Riemann hypothesis for certain integrals of Eisenstein series(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-5.pdf,"名古屋大学大学院多元数理科学研究科,","鈴木  正俊,","SUZUKI, Masatoshi,Lagarias, Jeffrey.C."
6,THE PRIME NUMBER THEOREM FOR RANKIN-SELBERG $L$-FUNCTIONS(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-6.pdf,"Department of Mathematics, Shandong University,Department of Mathematics, The University of Iowa",",","LIU, JIANYA,YE, YANGBO"
7,保型 $L$ 関数の離散普遍性について(解析的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-7.pdf,名古屋大学大学院多元数理科学研究科,松本  耕二,"Matsumoto, Kohji"
8,On product expansions of certain modular functions(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-8.pdf,"Universitat Heidelberg, Mathematisches Institut",,"Kohnen, Winfried"
9,あるクラスに属すゼータ関数のスペクトルについて(解析的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-9.pdf,,神谷 諭一,"Kamiya, Yuichi"
10,Euler 積で定義される L 関数のSiegel-Tatuzawa の定理について(解析的整数論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-10.pdf,広島大学大学院工学研究科,市原 由美子,"Ichihara, Yumiko"
11,Parametrized Thue Equations : A Survey(Analytic Number Theory and Surrounding Areas),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1511-11.pdf,"Institut fr Mathematik B, Technische Universitt Graz",,"Heuberger, Clemens"
