No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On estimation of a regression model with correlated errors(Non-Regular Statistical Estimation II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-01.pdf,東京工業大学理学部,矢島 美寛,"Yajima, Yoshihiro"
2,絶対誤差を損失としたときの位置母数の同時推定について,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-02.pdf,東京経済大学,篠崎 信雄,"Shinozaki, Nobuo"
3,仮説に制約条件がある場合の Bivariate Sign Test,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-03.pdf,九州大学理学部,,野間口 謙太郎
4,Second Order Asymptotic Optimality of Estimators for the Non-Regular Distribution(Non-Regular Statistical Estimation II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-04.pdf,,赤平 昌文,"Akahira, Masafumi"
5,情報圧縮と統計的検定,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-05.pdf,専修大学情報管理学科,,韓 太舜
6,最小2乗法による3母数ワイブル分布の母数推定,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-06.pdf,国立水俣病研究センター,,柴田 義貞
7,Second order complete class in consistent estimators(Non-Regular Statistical Estimation II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-07.pdf,東京理科大学理工学部,平川 文子,"Hirakawa, Fumiko"
8,Unbiased Estimate for $b$-value of Magnitude Frequency(Non-Regular Statistical Estimation II),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-08.pdf,"Institute of Statistical Mathematics,Earthquake Research Institute, University of Tokyo",",","OGATA, Yosihiko,Yamashina, Ken'ichiro"
9,推定可能な母数のノンパラメトリック・ベイズ推定,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-09.pdf,鹿児島大学理学部,大和 元,"Yamato, Hajime"
10,特性関数の推定にもとづく経験的ベイズNON-REGULAR問題,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0590-10.pdf,University of Tsukuba,野上 佳子,"Nogami, Yoshiko"
