No.,title,link,Affiliation,Author in JPN,Author in ENG
1,A stochastic approach to the bipolaron model(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-1.pdf,"Wolfgang Pauli Institut, Fakultat fur Mathematik, Universitat Wien,Wolfgang Pauli Institut, Fakultat fur Mathematik, Universitat Wien",",","Lorinczi, Jozsef,Mauser, Norbert J."
2,Some of Bipolaron Problems(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-2.pdf,"Department of Mathematics, Okayama University",,"Hirokawa, Masao"
3,Effective mass of nonrelativistic quantum electrodynamics(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-3.pdf,"Faculty of Mathematics, Kyushu University,Department of Math. and Phys., Setsunan University",",","Hiroshima, Fumio,Ito, K.R."
4,Renormalization for Near-Parabolic Fixed Points of Holomorphic Maps(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-4.pdf,",",",","Inou, Hiroyuki,Shishikura, Mitsuhiro"
5,"Renormalization Group, Non-Gibbsian states, their relationship and further developments.(Applications of Renormalization Group Methods in Mathematical Sciences)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-5.pdf,Centrum voor theoretische natuurkunde R.U.G.,,"van ENTER, Aernout C.D."
6,Elliptic Stochastic PDEs with polynomial perturbations having a correspondence to Euclidean QFT(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-6.pdf,"Inst. Angewandte Mathematik, Universitat Bonn,The Univ. Electro commun, Dept. Systems Engineering",",","Albeverio, S.,Yoshida, M.W."
7,Random Point Fields for Para-Particles of order 3(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-7.pdf,"金沢大学自然科学研究科,摂南大学工学部","田村  博志,伊東  恵一","Tamura, Hiroshi,Ito, Keiichi R"
8,黒体輻射とプランクの輻射法則(繰り込み群の数理科学での応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-8.pdf,徳島大学総合科学部,伊東 由文,"Ito, Yoshifumi"
9,Renormalization Group Analysis of a Noisy Kuramoto-Sivashinsky Equation(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-9.pdf,"名古屋大学大学院工学研究科計算理工学専攻,九州大学総合理工学府,九州大学応用力学研究所","上之  和人,坂口  英継,岡村  誠","Ueno, kazuto,Sakaguchi, Hidetsugu,Okamura, Makoto"
10,Asymptotic theory of tsunami waves: geometrical aspects and the generalized Maslov representation.(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-10.pdf,"Institute for Problems in Mechanics, RAS,Institute for Problems in Mechanics, RAS,Department of Physics, University ""La Sapienza""",",,","Dobrokhotov, Sergey,Sekerzh-Zenkovich, Sergey,Tirozzi, Brunello[他]"
11,An asymptotic formula for marginal running coupling constants and universality of loglog corrections(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-11.pdf,埼玉医科大学物理学教室,向田  寿光,"Mukaida, Hisamitsu"
12,First order phase transitions in nonlinear vector and lattice gauge models.(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-12.pdf,"Center for Theoretical Physics, Rijksuniversiteit Groningen",,"van.Enter, A.C.D."
13,Triviality of Hierarchical $P(\phi)$Model(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-13.pdf,"Division of Information and Media Science, Graduate School of Science and Technology, Kobe University",,"Hosaka, Kenshi"
14,Snapshot Observation for 2D Classical Lattice Models by Corner Transfer Matrix RG(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-14.pdf,"神戸大学理学部,神戸大学理学部,神戸大学理学部","西野  友年,上田  幸治,大谷  両太[他]","Nishino,T.,Ueda, K.,Otani, R."
15,Validity of dimensional reduction in the random field O$(N)$ spin model for sufficiently large $N$(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-15.pdf,"Laboratory of Physics, College of Science and Technology, Nihon University,Department of Physics, Saitama Medical College,Department of Physics, College of Science and Technology, Nihon University",",,","Sakamoto, Yoshinori,Mukaida, Hisamitsu,Itoi, Chigak"
16,Fourier Transformation of 2D $O(N)$ Spin Model and Anderson Localization(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-16.pdf,"Department of Mathematics and Physics, Setsunan University,Department of Mathematics, Kyushu University,Department of Mathematics, Kanazawa University",",,","Ito, K.R.,Hiroshima, F.,Tamura, H."
17,A Path Integral Preliminary Approach to the FKG Inequality for $Yukawa_2$ Quantum Field Theory(Applications of Renormalization Group Methods in Mathematical Sciences),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1482-17.pdf,金沢大学理学部,一瀬 孝,"Ichinose, Takashi"
