No.,title,link,Affiliation,Author in JPN,Author in ENG
1,列挙アルゴリズムの高速化技法とその応用 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-1.pdf,東京工業大学経営工学専攻,宇野  毅明,"Uno, Takeaki"
2,劣モジュラ関数最小化の強多項式時間アルゴリズム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-2.pdf,"大阪大学基礎工学研究科,,大阪大学基礎工学研究科","岩田  覚,フライシャー  リサ,藤重  悟","Iwata, Satoru,Fleischer, Lisa,Fujishige, Satoru"
3,極大平面グラフの独立全域木を求める線形時間アルゴリズム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-3.pdf,"群馬大学工学部,群馬大学工学部","長井  さやか,中野  眞一","Nagai, Sayaka,Nakano, Shin-ichi"
4,部分$k$木を全彩色する線形時間アルゴリズム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-4.pdf,"東北大学情報科学研究科,東北大学情報科学研究科,東北大学情報科学研究科","磯邉  秀司,周  暁,西関  隆夫","Isobe, Shuji,Xiao, Zhou,Nishizeki, Takao"
5,二次元ハムサンドイッチ定理の一般化とその周辺 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-5.pdf,豊橋技術科学大学情報工学系,伊藤  大雄,"Ito, Hiro"
6,鳩の巣原理に対する木状導出原理の証明サイズの上下限の改良 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-6.pdf,"京都大学情報学研究科,京都大学情報学研究科","宮崎  修一,岩間  一雄","Miyazaki, Shuichi,Iwama, Kazuo"
7,実用的暗号系のための厳密な安全性評価尺度 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-7.pdf,九州大学システム情報科学研究科情報工学専攻,櫻井  幸一,"Sakurai, Kouichi"
8,有向グラフ上の確率的局所多数決ゲーム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-8.pdf,"福岡教育大学,九州大学システム情報科学研究科,九州大学システム情報科学研究科","中田  寿夫,今林  裕,山下  雅史","Nakata, Toshio,Imahayashi, Hiroshi,Yamashita, Masafumi"
9,線形ネットワークにおける逐次・並列ソーティングの概念に基づいた分散ソーティング (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-9.pdf,NTTコミュニケーション科学基礎研究所,佐々木  淳,"Sasaki, Atsushi"
10,線形化可能な分散共有メモリの無待機な実現 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-10.pdf,"奈良先端科学技術大学院大学,奈良先端科学技術大学院大,奈良先端科学技術大学院大,奈良先端科学技術大学院大学,奈良先端科学技術大学院大学","井上  美智子,須田  克朗,守屋  宣,増澤  利光,藤原  秀雄","Inoue, Michiko,Suda, Katsuro,Moriya, Sen,Masuzawa, Toshimitsu,Fujiwara, Hideo"
11,資源制約付きスケジューリング問題の定式化と近似解法 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-11.pdf,"京都大学情報学研究科,京都大学情報学研究科","野々部  宏司,茨木  俊秀","Nonobe, Koji,Ibaraki, Toshihide"
12,PUBBによるPCクラスタ環境における並列分枝限定法 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-12.pdf,"東京農工大学工学部情報コミュニケーション工学科,神戸商科大学管理科学科","品野  勇治,藤江  哲也","Shinano, Yuji,Fujie, Tetuya"
13,量子計算機シミュレーションシステム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-13.pdf,"東京大学理学系研究科情報科学専攻,東京大学理学系研究科情報科学専攻,東京大学理学系研究科情報科学専攻","徳永  裕己,長井  歩,今井  浩","Tokunaga, Yuki,Nagai, Ayumu,Imai, Hiroshi"
14,グラフのTutte多項式計算システム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-14.pdf,"東京大学理学系研究科,東京大学理学系研究科","今井  浩,関根  京子","Imai, Hiroshi,Sekine, Kyoko"
15,Voronoi図を用いた多次元データの補間 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-15.pdf,"東京大学工学系研究科,東京大学工学系研究科","日吉  久礎,杉原  厚吉","Hiyoshi, Hisamoto,Sugihara, Kokichi"
16,計算複雑度から見たディジタルハーフトーニング (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-16.pdf,"北陸先端科学技術大学情報科学研究科,東北大学情報科学研究科,東京大学工学研究科計数工学専攻","浅野  哲夫,徳山  豪,松井  知己","Asano, Tetsuo,Tokuyama, Takeshi,Matsui, Tomomi"
17,Spanning Trees Crossing Few Barriers (Algorithm Engineering as a New Paradigm),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-17.pdf,"北陸先端科学技術大学院大学,,,,,明治大学理工学部","浅野  哲夫,,,,,玉木  久夫","Asano, Tetsuo,Berg, Mark de,Cheong, Otfried,Guibas, Leonidas J.,Snoeyink, Jack,Tamaki, Hisao"
18,指定された全域木を含む最小2辺連結部分グラフを求める近似アルゴリズム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-18.pdf,京都大学情報学研究科,永持  仁,"Nagamochi, Hiroshi"
19,最小コスト辺支配集合問題の近似について (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-19.pdf,名古屋大学工学研究科電子工学専攻,藤戸  敏弘,"Fujito, Toshihiro"
20,一様な三角形メッシュ生成アルゴリズム (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-20.pdf,",京都大学工学研究科,京都大学工学研究科,西安交通大学管理学院",",加藤  直樹,大崎  純,徐  寅峰","Aurenhammer, Franz,Katoh, Naoki,Ohsaki, Makoto,Xu, Yin-Feng"
21,矩形によるインターセクショングラフに関する近似アルゴリズムについて (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-21.pdf,群馬大学工学部情報工学科,山崎  浩一,"Yamazaki, Koichi"
22,ベキ乗された平面グラフの彩色問題 (新しいパラダイムとしてのアルゴリズム工学),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1120-22.pdf,",京都大学情報学研究科","アグナルソン  ギェイル,春田村  マグナス","Agnarsson, Geir,Halldorsson, Magnus M."
