No.,title,link,Affiliation,Author in JPN,Author in ENG
1,モンスターとCoxeter群 Y$_{444}$(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-01.pdf,岐阜大学教養学部,北詰 正顕,"Kitazume, Masaaki"
2,"Amalgam, Graph, Subgroup Lattice(Combinatorial Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-02.pdf,"東京大学教養学部,東京大学理学部","五味 健作,田中 康彦","Gomi, Kensaku,Tanaka, Yasuhiko"
3,A Word Problem In Coxeter Semigroups(Combinatorial Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-03.pdf,"Department of Mathematics, Keio University,,Department of Computer Science, Meiji University","榎本 彦衛,水谷 一,徳重 典英","Enomoto, Hikoe,Mizutani, Hajime,Tokushige, Norihide"
4,Association schemeの指標表のいくつかの具体的な計算例(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-04.pdf,九州大学理学部,坂内 英一,"Bannai, Eiichi"
5,$SO(2n)$のRobinson-Schensted対応(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-05.pdf,名古屋大学理学部,岡田 聡一,"Okada, Soichi"
6,spinor上のdual pairに対応するRobinson-Schensted型対応(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-06.pdf,東京大学理学部,寺田 至,"TERADA, ITARU"
7,古典型単純Lie環の9-analogueの有限次元既約表現の基底:crystal baseについて(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-07.pdf,京都大学数理解析研究所,中島 俊樹,"Nakashima, Toshiki"
8,Eulerの恒等式と有限古典群(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-08.pdf,上智大学理工学部,筱田 健一,"Shinoda, Ken-ichi"
9,無限次元行列式とRogers - Ramanujan恒等式の一般化(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-09.pdf,名城大学理工学部,加藤 芳文,"Kato, Yoshifumi"
10,Factorizations of the Orlik-Solomon Algebras(Combinatorial Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-10.pdf,"Department of Mathematics, International Christian University",,"TERAO, Hiroaki"
11,Weyl群のSpringer表現とhyperplane complement の cohomology(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-11.pdf,東京理科大学,庄司 俊明,"Shoji, Toshiaki"
12,Asymptotics of Jackson integrals and torus embeddings(Combinatorial Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-12.pdf,"DEPT. OF MATH., NAGOYA UNIV.",青本 和彦,"AOMOTO, K."
13,単体的凸多面体とLefschetzの強定理(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-13.pdf,東北大学理学部,小田 忠雄,"Oda, Tadao"
14,単体的複体上の完全交叉Hodge algebraについて(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-14.pdf,大阪大学,寺井 直樹,"Terai, Naoki"
15,Fano Polytopes and Gorenstein Polytopes(Combinatorial Theory and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-15.pdf,早稲田大学理工学部,野間 淳,"NOMA, Atsushi"
16,凸多面体のEhrhart多項式に関する幾つかの結果(組合せ論とその周辺の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0735-16.pdf,名古屋大学理学部,日比 孝之,"Hibi, Takayuki"
