No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On the state numbers of a virtual knot (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-01.pdf,"大阪電気通信大学工学部,神戸大学理学部,神戸大学理学部,神戸大学理学部","中村 拓司,中西 康剛,佐藤 進,冨山 祐美","Nakamura,Takuji,Nakanishi,Yasutaka,Satoh,Shin,Tomiyama,Yumi"
2,Iwasawa invariants of links (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-02.pdf,"華東師範大学,名古屋工業大学","門上 晃久,水澤 靖","Kadokami,Teruhisa,Mizusawa,Yasushi"
3,Hasse-Weil zeta functions of SL$_2$-character varieties of 3-manifolds (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-03.pdf,東京工業大学情報理工学研究科,原田 新也,"Harada,Shinya"
4,The topology of box complexes and the chromatic numbers of graphs (Intelligence of Low-dimensional Topology) ,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-04.pdf,東京大学大学院数理科学研究科,松下 尚弘,"Matsushita,Takahiro"
5,On the arc index of knots and links (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-05.pdf,"Department of Mathematical Sciences, Korea Advanced Institute of Science and Technology",,"Lee,Hwa Jeong"
6,Concerning actions of 3-manifold groups : from topological and arithmetic viewpoints (Intelligence of Low-dimensional Topology) ,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-06.pdf,東京電機大学未来科学部数学系列,原 隆,"HARA,Takashi"
7,ON PROFINITE KNOTS AND GALOIS ACTION THERE (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-07.pdf,名古屋大学大学院多元数理科学研究科,古庄 英和,"FURUSHO,HIDEKAZU"
8,"Knotted 3-Valent Graphs, Branched Braids, and Multiplication-Conjugation Relations in a Group (Intelligence of Low-dimensional Topology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-08.pdf,大阪市立大学数学研究所,,"Lebed,Victoria"
9,Recent advances on 1-cocycles in the space of knots (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-09.pdf,大阪市立大学数学研究所,,"Mortier,Arnaud"
10,A polynomial invariant and the forbidden move of virtual knots (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-10.pdf,茨城工業高等専門学校自然科学科,櫻井 みぎ和,"Sakurai,Migiwa"
11,An alternative construction of Kontsevich-Kuperberg-Thurston's universal finite type invariant of homology 3-spheres (Intelligence of Low-dimensional Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-11.pdf,京都大学数理解析研究所,清水 達郎,"Shimizu,Tatsuro"
12,"Problems on Low-dimensional Topology, 2014 (Intelligence of Low-dimensional Topology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1911-12.pdf,京都大学数理解析研究所,大槻 知忠,"Ohtsuki,Tomotada"
