No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On Applying Scott's Logic to Termination Problems (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-01.pdf,"三菱電機,三菱電機","安藤 茂,伊藤 貴康","ANDO,SHIGERU,ITO,TAKAYASU"
2,A Natural Deduction System for Assertions (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-02.pdf,京都大学数理解析研究所,五十嵐 滋,"IGARASHI,SHIGERU"
3,Recursive Program Schemata and Formal Languages (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-03.pdf,三菱電機,伊藤 貴康,"ITO,TAKAYASU"
4,Dynamics of System Program : Progressive Induction (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-04.pdf,"東京大学工学部,立教大学理学部","筧 捷彦,島内 剛一","KAKEHI,KATSUHIKO,SIMAUTI,TAKAKAZU"
5,Program Schemas without Gotos (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-05.pdf,電気通信大学,金山 裕,"KANAYAMA,YUTAKA"
6,A Formal Semantics for Algorithmic Linguages Based on the Scott's Logic (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-06.pdf,"三菱電機,三菱電機,三菱電機","向井 国昭,関本 彰次,首藤 勝","MUKAI,KUNIAKI,SEKIMOTO,SHOJI,SUDO,MASARU"
7,Implementation of Gentzen-Type Formal System Representing Properties of Functions (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-07.pdf,"慶応義塾大学工学部,慶応義塾大学工学部,慶応義塾大学工学部,筑波大学","岩丸 良明,永田 守男,中西 正和,西村 敏男","IWAMARU,YOSHIAKI,NAGATA,MORIO,NAKANISHI,MASAKAZU,NISHIMURA,TOSHIO"
8,Gentzen-Type Formal System Representing Properties of Functions (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-08.pdf,筑波大学,西村 敏男,"NISHIMURA,TOSHIO"
9,The Formal System for Various 3-Valued Logics (I) (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-09.pdf,"筑波大学,九州大学工学部","西村 敏男,大矢 建正","NISHIMURA,TOSHIO,OYA,TAKEMASA"
10,On Data Structures for Manipulating Graphs and a New Efficient Program of the Dijkstra Method for the Shortest Path Problem (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-10.pdf,東京大学理学部,野下 浩平,"NOSHITA,KOHEI"
11,Proving Correctness of Algol-Like Programs in a Formal System (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-11.pdf,津田塾大学理学部,小野 寛晰,"ONO,HIROAKIRA"
12,Correctness of Co-Operating Sequential Programs (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-12.pdf,電子技術総合研究所,斉藤 信男,"SAITO,NOBUO"
13,Mathematical Theories on Operating System (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-13.pdf,電子技術総合研究所,斉藤 信男,"SAITO,NOBUO"
14,Bi-Relational Frameworks for Minimal and Intuitionistic Logics (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-14.pdf,東京工業大学,園部 おさむ,"SONOBE,OSAMU"
15,Key Assertions and Backward Substitutions (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-15.pdf,京都大学数理解析研究所,高須 達,"TAKASU,SATORU"
16,Program Schemas with Tree Data Structures (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-16.pdf,"大阪大学基礎工学部,大阪大学基礎工学部","都倉 信樹,嵩 忠雄","TOKURA,NOBUKI,KASAMI,TADAO"
17,数式処理における数式の型について (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-17.pdf,津田塾大学,渡辺 隼郎,"WATANABE,SHUNRO"
18,「花」ゲーム : 型のある論理に基づく表現と解析 (アルゴリズムにおける証明論),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0236-18.pdf,京都大学数理解析研究所,五十嵐 滋,"IGARASHI,SHIGERU"
