No.,title,link,Affiliation,Author in JPN,Author in ENG
1,ポリエチレン生分解に関する実験と理論に基づく数学モデルと数値シミュレーション (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-1.pdf,"岡山大学環境理工学部,岡山大学資源生物科学研究所,チッソ旭肥料,旭化成,旭化成","渡辺 雅ニ,河合 富佐子,柴田 勝,横山 茂雄,巣立 康博","Watanabe,Masaji,Kawai,Fusako,Shibata,Masaru,Yokoyama,Shigeo,Sudate,Yasuhiro"
2,On Super Numerical Simulation (Discretization Methods and Numerical Algorithms for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-2.pdf,"徳島大学工学部,徳島大学工学部,徳島大学工学部,徳島大学工学研究科","今井 仁司,竹内 敏己,坂口 秀雄,菱沼 哲也","Imai,Hitoshi,Takeuchi,Toshiki,Sakaguchi,Hideo,Hishinuma,Tetsuya"
3,Analysis of a Nonlinear Hyperbolic Equation by Energy Method (Discretization Methods and Numerical Algorithms for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-3.pdf,東京工科大学工学部,下地 貞夫,"Shimoji,Sadao"
4,COMPUTATIONAL FLUID DYNAMICS WITH MESH ADAPTIVITY (Discretization Methods and Numerical Algorithms for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-4.pdf,"Department of Mathematics, The Hong Kong Baptist University,The School of Mathematical Sciences, Peking University",",","Tang,Tao,Tang,Huazhong"
5,不定値対称行列に対する共役勾配法の収束について (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-5.pdf,"九州大学数理学研究院,九州大学数理学研究院","鈴木 厚,田端 正久","Suzuki,Atsushi,Tabata,Masahisa"
6,理論が実用になるまで (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-6.pdf,中央大学理工学部電気電子情報通信工学科,山村 清隆,"Yamanura,Kiyotaka"
7,Swirl流中にある円筒渦層に現れる特異点について (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-7.pdf,名古屋大学多元数理科学研究科,坂上 貴之,"Sakajo,Takashi"
8,滑らかでない方程式に対するSmoothing Newton法 (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-8.pdf,理化学研究所,松永 奈美,"Matsunaga,Nami"
9,Rayleigh-Benard対流の定常解に対する精度保証付き数値計算II (微分方程式の離散化手法と数値計算アルゴリズム),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-9.pdf,"九州大学情報基盤センター,九州大学数理学研究院,電気通信大学情報工学科,京都大学理学研究科","渡部 善隆,中尾 充宏,山本 野人,西田 孝明","Watanabe,Yoshitaka,Nakao,Nitsuhiro T.,Yamamoto,Nobito,Nishida,Takaaki"
10,ALE based EFGM for Analysis of Membrane Structures with Sliding Cable (Discretization Methods and Numerical Algorithms for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-10.pdf,慶應義塾大学理工学部システムデザイン工学科,野口 裕久,"Noguchi,Hirohisa"
11,Mean-square stability of numerical schemes for stochastic differential systems (Discretization Methods and Numerical Algorithms for Differential Equations),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1265-11.pdf,"岐阜聖徳学園大学,名古屋大学人間情報学研究科","齊藤 善弘,三井 斌友","Saito,Yoshihiro,Mitsui,Taketomo"
