No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Weighted,,筑波大学数理物質科学研究科,久保 隆徹,"Kubo,Takayuki"
2,Uniqueness of Stationary Solutions to a One-dimensional Bipolar Hydrodynamic Model of Semiconductors (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-02.pdf,岐阜大学教育学部,柘植 直樹,"Tsuge,Naoki"
3,On some variational problems relating to vortices (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-03.pdf,宮崎大学工学部,大塚 浩史,"Ohtsuka,Hiroshi"
4,SEMICLASSICAL LIMIT OF SCHRODINGER-POISSON SYSTEM AND CLASSICAL LIMIT OF QUANTUM EULER-POISSON EQUATIONS IN 2D (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-04.pdf,学習院大学理学部,眞崎 聡,"MASAKI,SATOSHI"
5,Hadamard,,東北大学大学院理学研究科数学専攻博士課程,牛越 惠里佳,"Ushikoshi,Erika"
6,On a Motion of a Vortex Filament in the Half Space (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-06.pdf,"慶応義塾大学理工学部数理科学科,慶応義塾大学理工学部数理科学科","相木 雅次,井口 達雄","Aiki,Masashi,Iguchi,Tatsuo"
7,ON,,静岡大学理学部,清水 扇丈,"Shimizu,Senjo"
8,SOME,,京都大学数理解析研究所,,"WUNSCH,MARCUS"
9,Decay property for some hyperbolic-type equations with dissipation (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-09.pdf,九州大学数理学府,川島 秀一,"Kawashima,Shuichi"
10,Weighted energy estimates for viscous conservation law with non-convex flux and its applications (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-10.pdf,金沢大学自然科学研究科,橋本 伊都子,"Hashimoto,Itsuko"
11,ON THE TIME-GLOBAL EXISTENCE FOR NON-NEWTONIAN TOW-PHASE FLOW WITH DIFFERENT DENSITIES (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-11.pdf,北海道大学理学院,利根川 吉廣,"TONEGAWA,YOSHIHIRO"
12,Existence and stability of boundary layers to the Euler-Poisson equation arising in plasma physics (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-12.pdf,"東京工業大学情報理工学研究科,東京工業大学情報理工学研究科,早稲田大学非線形偏微分方程式研究所","西畑 伸也,大縄 将史,鈴木 政尋","Nishibata,Shinya,Ohnawa,Masashi,Suzuki,Masahiro"
13,ON ESTIMATES FOR AXISYMMETRIC SOLUTIONS TO THE NAVIER-STOKES EQUATIONS (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1730-13.pdf,神戸大学理学部,前川 泰則,"Maekawa,Yasunori"
