No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Infinite Loop Space Machineの一意性 (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-01.pdf,京都大学数理解析研究所,平田 浩一,"HIRATA,KOICHI"
2,Iterated Loop Space理論の一応用 (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-02.pdf,大阪市立大学理学部,渡辺 孝,"WATANABE,TAKASHI"
3,同変Segal Machineについて (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-03.pdf,大阪大学理学部,渡辺 祐二,"WATANABE,YUJI"
4,対称モノイダルG-圏とそれに付随する同変コホモロジー論について (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-04.pdf,京都大学数理解析研究所,島川 和久,"SHIMAKAWA,KAZUHISA"
5,A Note on the Stable $\mathbb{Z}_2$-Cohomotopy Groups (無限ル-プ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-05.pdf,京都大学理学部,西田 吾郎,"NISHIDA,GORO"
6,Semi-Free S'-Equivariant Stable Homotopy Groups of Spheres (無限ル-プ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-06.pdf,大阪市立大学理学部,下田 義博,"SHIMODA,YOSHIHIRO"
7,The Transfer Maps in the $KR_G$-Theory (無限ル-プ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-07.pdf,大阪市立大学理学部,橋本 伸,"HASHIMOTO,SHIN"
8,KR-理論のSegal-Becker型定理 (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-08.pdf,京都大学理学部,河野 明,"KONO,AKIRA"
9,Real Elliptic Operatorの解析的指数とReal Lie Groupの誘導表現 (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-09.pdf,"京都大学理学部,大阪市立大学理学部","河野 明,橋本 伸","KONO,AKIRA,HASHIMOTO,SHIN"
10,KRのTransferについて (無限ループ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-10.pdf,京都大学数理解析研究所,永田 雅嗣,"NAGATA,MASATSUGU"
11,Eta Invariants and Chern-Simons Invariants (無限ル-プ空間の位相),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0389-11.pdf,京都大学理学部,坪井 堅二,"TSUBOI,KENJI"
