No.,title,link,Affiliation,Author in JPN,Author in ENG
1,$C(X)$上の荷重合成作用素に関する幾つかの量について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-1.pdf,"信州大学理学部,山形大学工学部,山形大学工学部","高木 啓行,三浦 毅,高橋 眞映","Takagi,Hiroyuki,Miura,Takeshi,Takahasi,Sin-Ei"
2,半可換に対する一考察 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-2.pdf,山形大学工学部,高橋 眞映,"Takahasi,Sin-Ei"
3,Properties of the set of upper bounds in ordered linear spaces (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-3.pdf,北海道教育大学旭川校数学教室,小室 直人,"Komuro,Naoto"
4,あるObstacle Problemの解の一致点集合について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-4.pdf,東京理科大学理学部数学科,宮島 静雄,"Miyajima,Shizuo"
5,三重対角行列に対する共役点の分類 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-5.pdf,九州大学数理学研究院,川崎 英文,"Kawasaki,Hidefumi"
6,"Generalized Sierpinski functions, fragmentable compact spaces and differentiability of convex functions (Nonlinear Analysis and Convex Analysis)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-6.pdf,静岡大学理学部,松田 稔,"Matsuda,Minoru"
7,Banach空間における積分作用素の近似法について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-7.pdf,琉球大学理学部,西白保 敏彦,"Nishishiraho,Toshihiko"
8,STRASSEN'S THEOREM FOR POSITIVE VECTOR MEASURES (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-8.pdf,信州大学工学部,河邊 淳,"Kawabe,Jun"
9,On optimal 2-uniform convexity inequalities (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-9.pdf,"Department of Mathematics, Kyushu Institute of Technology,Department of System Engineering, Okayama Prefectural University","加藤 幹雄,高橋 泰嗣","Kato,Mikio,Takahashi,Yasuji"
10,ON DIRECT SUM BANACH SPACES AND UNIFORM NON-SQUARENESS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-10.pdf,"千葉大学社会文化科学研究科,九州工業大学工学部,新潟大学理学部","田村 高幸,加藤 幹雄,斎藤 吉助","Tamura,Takayuki,Kato,Mikio,Saito,Kichi-Suke"
11,提携形ゲームと凸解析 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1298-11.pdf,大阪大学工学研究科,谷野 哲三,"Tanino,Tetsuzo"
