No.,title,link,Affiliation,Author in JPN,Author in ENG
1,2径数のH$^1$(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-01.pdf,東京理科大学理学部,佐藤 元,"Sato, Hajime"
2,Weighted inequalities for operators on discrete-time martingales(Recent Development in Martingale Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-02.pdf,東北大学理学部,和泉沢 正隆,"IZUMISAWA, Masataka"
3,離散時のmartingale-like sequences(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-03.pdf,信州大学工学部,山崎 基弘,"Yamasaki, Motohiro"
4,Brownian space上のCarleson型測度とその応用(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-04.pdf,早稲田大学理工学部,新井 仁之,"Arai, Hitoshi"
5,行列型作用素とベクトル値マーチンゲール(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-05.pdf,山形大学工学部,渡利 千波,"Watari, Chinami"
6,BMOにおけるL$^\infty$ と H$^\infty$(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-06.pdf,富山大学理学部,風巻 紀彦,"Kazamaki, Norihiko"
7,螺旋の直交性と独立性(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-07.pdf,岩手大学人文社会科学部,島野 岳,"Shimano, Takashi"
8,Optimal stopping problems with partial observations(Recent Development in Martingale Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-08.pdf,愛媛大学教養部,森本 宏明,"Morimoto, Hiroaki"
9,多様体上のmartingaleに関する注意(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-09.pdf,早稲田大学理工学部,村本 克志,"Muramoto, Katsushi"
10,逐次推定の問題について(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-10.pdf,富山大学経済学部,高橋 一,"Takahashi, Hajime"
11,ある種の確率偏微分方程式の解の近似について(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-11.pdf,九州大学工学部,国田 寛,"Kunita, Hiroshi"
12,非因果的確率積分方程式について(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-12.pdf,神戸大学大学院自然科学研究科,藤田 安啓,"Fujita, Yasuhiro"
13,Fredholm型確率積分方程式の解の存在と一意性について(マルチンゲールにおける最近の発展),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0565-13.pdf,京都工芸繊維大学,小川 重義,"Ogawa, Shigeyoshi"
