No.,title,link,Affiliation,Author in JPN,Author in ENG
1,非定常ストークス方程式の解 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-01.pdf,東京大学理学部,橋本 英典,"HASHIMOTO,HIDENORI"
2,振動平板上の非定常斜めよどみ点流れ (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-02.pdf,"慶応義塾大学工学部,慶応義塾大学物理","竹光 信正,松信 八十男","TAKEMITSU,NOBUMASA,MATSUNOBU,YASOO"
3,非定常ストークス流中の浮遊粒子の振舞い (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-03.pdf,慶応義塾大学物理,松信 八十男,"MATSUNOBU,YASOO"
4,反応吸収系のMarangoni不安定性における表面変形の効果 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-04.pdf,"和歌山工業高等専門学校,和歌山工業高等専門学校","坂田 光雄,舟田 敏雄","SAKATA,MITSUO,FUNADA,TOSHIO"
5,渦による空力音の発生 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-05.pdf,"九州大学工学部,九州大学工学部","神部 勉,簑田 登世子","KAMBE,TSUTOMU,MINOTA,TOYOKO"
6,爆風伝播の高近似計算 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-06.pdf,東京電機大学,桜井 明,"SAKURAI,AKIRA"
7,Analysis of the Navier-Stokes Equations Based on Green's Function Technique (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-07.pdf,"名古屋大学工学部,名古屋大学工学部","FAROOQ M.U.,桑原 真二","FAROOQ,M.U.,KUWABARA,SHINJI"
8,数式処理による水面波の摂動計算 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-08.pdf,東京大学理学部,青木 弘,"AOKI,HIROSHI"
9,ノズル出口付近の流れ (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-09.pdf,"東京大学工学部,株式会社リコー","河村 哲也,海老 豊","KAWAMURA,TETUYA,EBI,YUTAKA"
10,Flow Past a Two-Dimensional Body : Motion of Fluid Particles (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-10.pdf,"東京大学工学部,日本大学理工学部,東京大学工学部","堀内 潔,小野 清秋,桑原 邦郎","HORIUCHI,KIYOSHI,ONO,KIYOAKI,KUWAHARA,KUNIO"
11,分岐流の数値計算 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-11.pdf,"慶応義塾大学物理,慶応義塾大学物理","川口 光年,浜野 明子","KAWAGUCHI,MITSUTOSHI,HAMANO,AKIKO"
12,流体力学的ゆらぎと非線形Brown運動 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-12.pdf,名古屋大学工学部,金田 行雄,"KANEDA,YUKIO"
13,Boussinesq乱流の統計理論とその応用 (流体力学における非定常問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0393-13.pdf,東京大学生産技術研究所,吉澤 徴,"YOSHIZAWA,AKIRA"
