No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Blow-up Criteria for Semilinear Parabolic Equations (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-1.pdf,"徳島大学工学部,大阪大学理学研究科","香田 温人,鈴木 貴","Kohda,Atsuhito,Suzuki,Takashi"
2,Smooth solutions for degenerate parabolic equations (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-2.pdf,早稲田大学理工学部,杉山 由恵,"Sugiyama,Yoshie"
3,退化ヴォルテラ型積分方程式 (非線形発展方程式とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-3.pdf,追手門学院大学経済学部,田辺 広城,"Tanabe,Hiroki"
4,定量的社会学に現れる非線形偏微分積分方程式についての初期値問題の解の爆発について (非線形発展方程式とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-4.pdf,"神戸大学工学部,大分医科大学医学部","田畑 稔,江島 伸興","Tabata,Minoru,Eshima,Nobuoki"
5,Travelling Front Solutions Arising in a Chemotaxis-Growth Model (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-5.pdf,"広島商船高等専門学校,広島大学数理分子生命科学研究科,宮崎大学工学部","舟木 弥夫,三村 昌泰,辻川 亨","Funaki,Mitsuo,Mimura,Masayasu,Tsujikawa,Tohru"
6,Initial boundary value problem for the equations of ideal magneto-hydrodynamics (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-6.pdf,大阪大学工学部,山本 吉孝,"Yamamoto,Yoshitaka"
7,On the coupled system of nonlinear wave equations with different propagation speeds in two space dimensions (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-7.pdf,東北大学理学研究科,津川 光太郎,"Tsugawa,Kotaro"
8,有界変分汎関数の劣微分作用素を含む放物型発展方程式の安定性 (非線形発展方程式とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-8.pdf,"千葉大学自然科学部,千葉大学教育学部","白川 健,剣持 信幸","Shirakawa,Ken,Kenmochi,Nobuyuki"
9,$\varepsilon$-optimal controls for state constraint problems (Non linear evolution equation and its applications),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-9.pdf,埼玉大学理学部,小池 茂昭,"Koike,Shigeaki"
10,準線形発展方程式の解 (非線形発展方程式とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-10.pdf,東洋大学工学部,小島 賢二,"Kojima,Kenji"
11,Sublinear termをもつ放物型方程式の解の一意性 (非線形発展方程式とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1135-11.pdf,早稲田大学理工学部,山田 義雄,"Yamada,Yoshio"
