No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On Multiple Positive Solutions of Semilinear Elliptic Equations in $\mathbf{R}^n$ (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-1.pdf,"Department of Mathematics, Yonsei University",,"Bae,Soohyun"
2,D-N型混合境界条件をもつ弾性体方程式の解の正則性について (変分問題とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-2.pdf,金沢大学理学部,林田 和也,"Hayasida,Kazuya"
3,On the projection which appears in the variational treatment of elasto-plastic torsion problem (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-3.pdf,芝浦工業大学システム工学部,井戸川 知之,"Idogawa,Tomoyuki"
4,"EXPONENTIALLY GROWING SOLUTIONS, THE INVERSE CONDUCTIVITY PROBLEM AND THE CAUCHY PROBLEM (Variational Problems and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-4.pdf,群馬大学工学部,池畠 優,"Ikehata,Masaru"
5,Multiple Solutions for Singularly Perturbed Semilinear Elliptic Problems in Bounded and Unbounded Domains (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-5.pdf,早稲田大学理工学部,石渡 通徳,"Ishiwata,Michinori"
6,Inertial Sets for Phase Transition Models Induced by the Variational Principles (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-6.pdf,岐阜大学工学部,伊藤 昭夫,"Ito,Akio"
7,Bounded Palais-Smale Sequences in Minimax Theorems and Applications to Bifurcation Theory (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-7.pdf,"Universite de Franche-Comtee, Laboratoire de Mathematiques",,"Jeanjean,Louis"
8,KNESER FAMILIES IN SEMILINEAR PARABOLIC PARTIAL DIFFERENTIAL EQUATIONS (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-8.pdf,東北学院大学,上之郷 高志,"Kaminogo,Takashi"
9,Constructing gradient flows for quasiconvex functionals (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-9.pdf,静岡大学工学部,菊地 光嗣,"Kikuchi,Koji"
10,Vortex State of d-Wave Superconductors in the Ginzburg-Landau Energy (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-10.pdf,"Courant Institute of Mathematical Sciences,Department of Mathematics, Chung-Cheng U.",",","Lin,FangHua,Lin,Tai-Chia"
11,ON A HOLDER REGULARITY OF GRADIENTS FOR EVOLUTIONAL $P$-LAPLACIAN SYSTEMS (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-11.pdf,電気通信大学電気通信学部,三沢 正史,"Misawa,Masashi"
12,Bang-Bang Principle in Parameter Identification Problems (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-12.pdf,神戸大学工学部,中桐 信一,"Nakagiri,Shin-ichi"
13,Concentration Behavior of Blow-up Solutions for a Simplified System of Chemotaxis (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-13.pdf,"広島大学理学研究科,宮崎大学工学部,大阪大学理学研究科","永井 敏隆,仙葉 隆,鈴木 貴","Nagai,Toshitaka,Senba,Takashi,Suzuki,Takashi"
14,On the discrete Morse flow as a numerical tool (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-14.pdf,"金沢大学理学部,金沢大学理学部","小俣 正朗,木南 伸一","Omata,Seiro,Kinami,Shinichi"
15,Regularity of Solutions to Some Variational Inequalities for the Stokes Equations (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-15.pdf,(財)国際高等研究所,斉藤 宣一,"Saito,Norikazu"
16,SMOOTHNESS AND DISCONTINUITIES OF WEAK SOLUTIONS TO PARABOLIC SYSTEMS (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-16.pdf,"Charles Univ.,Charles Univ.",",","Stara,J.,John,O."
17,Multiple solutions of inhomogeneous $\mathbf{H}$-systems with zero Dirichlet boundary conditions (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-17.pdf,東京工業大学理学部,高橋 太,"Takahashi,Futoshi"
18,Mini-Maximizers for Reaction-Diffusion Systems with Skew-Gradient Structure (Variational Problems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1181-18.pdf,東北大学理学研究科,柳田 英二,"Yanagida,Eiji"
