No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Isomorphisms of the Fourier Algebras in Crossed Products (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-01.pdf,大阪大学基礎工学部,片山 良一,"KATAYAMA,YOSHIKAZU"
2,$C^*$-接合積の双対性とCAR-代数上のゲージ作用について (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-02.pdf,東京都立大学理学部,高井 博司,"TAKAI,HIROSHI"
3,相対可換子代数とPaschke予想について (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-03.pdf,東京都立大学理学部,高井 博司,"TAKAI,HIROSHI"
4,Locally Closedness of Unbounded Derivations in $C^*$-Algebras (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-04.pdf,山形大学理学部,太田 昇一,"OTA,SHOICHI"
5,Unbounded Derivations in Commutative C*-Algebras (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-05.pdf,ペンシルバニア大学,境 正一郎,"SAKAI,SHOICHIRO"
6,$C^*$環に作用するある種の作用素が生成するバナハ環の半単純性 (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-06.pdf,東北大学教養部,岡安 隆照,"OKAYASU,TAKATERU"
7,Canonical Linear Transformation on Fock Space with an Indefinite Metric (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-07.pdf,京都大学数理解析研究所,伊東 恵一,"ITO,K.R."
8,非I型の群のユニタリー表現について (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-08.pdf,神戸大学教育学部,船越 俊介,"FUNAKOSHI,SHUNSUKE"
9,フォン・ノイマン環の連続接合積 : Co-作用とRobertsの作用 (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-09.pdf,九州大学理学部,中神 祥臣,"NAKAGAMI,YOSHIOMI"
10,$C^*$-AlgebraのRegular $\sigma$-Completionと$AW^*$-Factor of Type III (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-10.pdf,東北大学理学部,斎藤 和之,"SAITO,KAZUYUKI"
11,$C^*$-環の拡大について (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-11.pdf,山形大学理学部,富山 淳,"TOMIYAMA,JUN"
12,$W^*$-Dirichlet AlgebraとFlow (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-12.pdf,"都留文科大学,早稲田大学教育学部","田中 純一,和田 淳藏","TANAKA,JUNICHI,WADA,JUNZO"
13,BMO Functions and Algebras on the Unit Disc (同型写像と非有界微分子),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0320-13.pdf,茨城大学理学部,林 実樹広,"HAYASHI,MIKIHIRO"
