No.,title,link,Affiliation,Author in JPN,Author in ENG
1,二変数多項式の近似因数分解 : 許容度の下限と既約判定 (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-1.pdf,筑波大学数学研究科,長坂 耕作,"Nagasaka,Kosaku"
2,浮動小数係数での多変数ヘンゼル構成における桁落ちのメカニズム (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-2.pdf,筑波大学数学系,佐々木 建昭,"Sasaki,Tateaki"
3,拡張Hensel構成と多変数多項式の因数分解 (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-3.pdf,"筑波大学数学系,筑波大学数学研究科","佐々木 建昭,稲葉 大樹","Sasaki,Tateaki,Inaba,Daiju"
4,誤差項をもつ実多項式の「近似実根」の計算とその応用 (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-4.pdf,筑波大学数学系,照井 章,"Terui,Akira"
5,線形写像による判定を用いた代数方程式の実解の代数的解法について (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-5.pdf,"託間電波工業高等専門学校,上智大学理工学部,富士通研究所","近藤 祐史,斎藤 友克,竹島 卓","Kondoh,Yuji,Saito,Tomokatsu,Takeshima,Taku"
6,Approximate GCD of Multivariate Polynomials (Theory and Application in Computer Algebra),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-6.pdf,"愛媛大学工学部,愛媛大学工学部",",野田 松太郎","Zhi,LiHong,Noda,Matu-Tarow"
7,二変数有理関数近似のハイブリッド計算と多変数近似GCDアルゴリズム (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-7.pdf,"愛媛大学工学部,愛媛大学工学部,愛媛大学工学部","甲斐 博,木原 信二,野田 松太郎","Kai,Hiroshi,Kihara,Shinji,Noda,Matu-Tarow"
8,代数的局所コホモロジー類のローラン展開とL. EhrenpreisのNoether作用素 (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-8.pdf,新潟大学工学部,田島 慎一,"Tajima,Shinichi"
9,ホロノミックシステムの多項式解と有理解を求めるアルゴリズム (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-9.pdf,神戸大学理学部,高山 信毅,"Takayama,Nobuki"
10,On Rational Quadratic Bezier Curves (Theory and Application in Computer Algebra),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-10.pdf,"鹿児島大学理工学研究科,鹿児島大学理学部,鹿児島大学理学部","末永 勝征,酒井 宦,宿久 洋","Suenaga,Katsuyuki,Sakai,Manabu,Yadohisa,Hiroshi"
11,Some applications of computer algebra to vector bundles on projective spaces (Theory and Application in Computer Algebra),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-11.pdf,Universita degli Studi di Firenze,,"Ancona,Vincenzo"
12,"グレブナ基底 : 理論,計算の効率化,応用 (数式処理における理論と応用の研究)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-12.pdf,(株)富士通研究所,野呂 正行,"Noro,Masayuki"
13,Grobner basisによる分割表の数え上げ (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-13.pdf,倉敷芸術科学大学,中川 重和,"Nakagawa,Sigekazu"
14,戦術に忠実な並列Buchberger算法 (数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1138-14.pdf,岩手大学工学部,鈴木 正幸,"Suzuki,Masayuki"
