No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Optimal Control in Non-Markovian Processes with Jumps (Markov Game Theory and Their Relative Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-01.pdf,高知大学理学部,大坪 義夫,"OTSUBO,YOSHIO"
2,あるSequential Assignment Problemについて (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-02.pdf,大阪府立大学総合科学部,中井 達,"NAKAI,TORU"
3,あるベイズ論的最適選択問題について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-03.pdf,追手門学院大学経済学部,玉置 光司,"TAMAKI,MITSUSHI"
4,無限次元空間における測度について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-04.pdf,鳥取大学教育学部,栗林 幸男,"KURIBAYASHI,YUKIO"
5,労働市場におけるマルコフ・ゲーム (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-05.pdf,南山大学経営学部,沢木 勝茂,"SAWAKI,KATSUSHIGE"
6,Marksmanship Contests with a Random Termination : Games of Timing (Markov Game Theory and Their Relative Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-06.pdf,姫路工業大学,寺岡 義伸,"TERAOKA,YOSHINOBU"
7,精密割引系をもつマルコフ決定過程について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-07.pdf,和歌山大学教育学部,門田 良信,"KADOTA,YOSHINOBU"
8,A Unification of First-Order Necessary Conditions in Nondifferentiable Nonlinear Programming with Equality and Inequality Constraints (Markov Game Theory and Their Relative Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-08.pdf,九州大学理学部,古川 長太,"FURUKAWA,NAGATA"
9,Information Games (Markov Game Theory and Their Relative Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-09.pdf,福岡女子大学,甲斐 裕,"KAI,YU"
10,3つの逆配分過程について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-10.pdf,九州大学経済学部,岩本 誠一,"IWAMOTO,SEIICHI"
11,従属している観測による確率近似法について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-11.pdf,福岡大学理学部,渡辺 正文,"WATANABE,MASAFUMI"
12,状態観測の不完全なセミマルコフ決定過程について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-12.pdf,長岡工業高等専門学校,涌田 和芳,"WAKUTA,KAZUYOSHI"
13,回帰関数の推定における停止規則について (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-13.pdf,新潟大学理学部,磯貝 英一,"ISOGAI,EIICHI"
14,Markov Game with Expected Average Reward Criterion (Markov Game Theory and Their Relative Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-14.pdf,新潟大学理学部,田中 謙輔,"TANAKA,KENSUKE"
15,2人零和マルコフ・ゲームについて (マルコフ・ゲーム理論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0460-15.pdf,新潟大学理学部,田辺 信男,"TANABE,NOBUO"
