No.,title,link,Affiliation,Author in JPN,Author in ENG
1,超音波における非線形現象(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-1.pdf,電気通信大学電子工学科,鎌倉 友男,"Kamakura,Tomoo"
2,非一様な気体中における三角波と鋸歯状波の伝播(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-2.pdf,"北海道大学工学部,北海道大学工学部","井上 良紀,吉本 恵","Inoue, Yoshinori,Yoshimoto, Megumi"
3,円管内の気体の非平面波モードの共鳴振動(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-3.pdf,北海道大学工学部,矢野 猛,"Yano,Takeru"
4,Investigation of Shock-Wave Generation by a High-Speed Train Running into a Tunnel,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-4.pdf,"Shock Wave Research Center, Institute of Fluid Science, Tohoku University,Shock Wave Research Center, Institute of Fluid Science, Tohoku University,Shock Wave Research Center, Institute of Fluid Science, Tohoku University,Shock Wave Research Center, Institute of Fluid Science, Tohoku University",",,,","JIANG, Zonglin,MATSUOKA, Kei,SASOH, Akihiro,TAKAYAMA, Kazuyoshi"
5,Burgers 方程式の高次近似(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-5.pdf,"横浜国立大学工学部,横浜国立大学工学部,横浜国立大学工学部,横浜国立大学工学部","河村 克之,呉 興謹,石渡 信吾,渡辺 慎介","KAWAMURA, Katsuyuki,OH, Heung-Geun,ISHIWATA, Shingo,WATANABE, Shinsuke"
6,幾何学的な拡がりを考慮したBurgers方程式に対する積分方程式法(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-6.pdf,"大阪大学基礎工学研究科,大阪大学基礎工学研究科","杉本 信正,池田 和史","SUGIMOTO, Nobumasa,IKEDA, Kazufumi"
7,ソノルミネッセンス解析のための気泡の新しい動力学(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-7.pdf,早稲田大学理工学部,安井 久一,"Yasui, Kyuichi"
8,電気化学的に制御された電解質流体の対流規則構造と磁場効果(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-8.pdf,"埼玉大学理学部,埼玉大学理学部","中林 誠一郎,猪熊 喜芳","Nakabayashi, Seiichiro,Inokuma, Kiyoshi"
9,Viscous fingeringにおける分岐現象(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-9.pdf,愛媛大学理学部,松岡 千博,"Matsuoka, Chihiro"
10,粉体流動層の数理(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-10.pdf,"京都大学人間環境学研究科,東北大学理学部","早川 尚男,市來 健吾","Hayakawa, Hisao,Ichiki, Kengo"
11,ファラデー水面波 : カオス・ソリトン・パターン形成(波動の非線形現象の数理とその応用),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0993-11.pdf,東京大学理学部,,梅木 誠
