No.,title,link,Affiliation,Author in JPN,Author in ENG
1,組合せ調和写像と超剛性 : SINGULAR TARGETの場合 (双曲空間に関連する研究とその展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-1.pdf,"東北大学理学研究科,名古屋大学多元数理科学研究科","井関  裕靖,納谷  信","Izeki, Hiroyasu,Nayatani, Shin"
2,BOCHNER FLAT STRUCTURES ON COMPLEX KALHER MANIFOLDS (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-2.pdf,東京都立大学理学研究科数学教室,神島  芳宣,"Kamishima, Yoshinobu"
3,JORGENSEN'S INEQUALITY FOR COMPLEX HYPERBOLIC 2-SPACE (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-3.pdf,岡山理科大学工学部,神谷  茂保,"Kamiya, Shigeyasu"
4,Pseudo-free action of cyclic groups (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-4.pdf,東京水産大学,坪井  堅二,"Tsuboi, Kenji"
5,自己同型群を持つRiemann面のFuchs群について (双曲空間に関連する研究とその展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-5.pdf,"愛知産業大学経営学部,浜松大学経営情報学部","木村  秀幸,栗林  泉","Kimura, Hideyuki,Kuribayashi, Izumi"
6,Jorgensen groups of parabolic type (?) : Countable infinite case (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-6.pdf,"静岡大学理工学研究科,静岡大学理工学研究科,静岡大学理学部","李  長軍,大市  牧人,佐藤  宏樹","Li, Changjun,Oichi, Makito,Sato, Hiroki"
7,An extension of the collar lemma (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-7.pdf,お茶の水女子大学理学部数学科,松崎  克彦,"Matsuzaki, Katsuhiko"
8,The order of conformal automorphisms of Riemann surfaces of infinite type : supplement (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-8.pdf,東京工業大学理工学研究科数学専攻,藤川  英華,"Fujikawa, Ege"
9,ON TWO DISTANCES ON TEICHMULLER SPACE (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-9.pdf,東京工業大学理工学研究科,志賀  啓成,"Shiga, Hiroshige"
10,"穴あき曲面群の$SL(2,\mathbb{C})$表現とトレース恒等式 (双曲空間に関連する研究とその展望)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-10.pdf,名古屋大学多元数理科学研究科,中西  敏浩,"Nakanishi, Toshihiro"
11,Moduli of punctured Riemann surfaces and the Takhtajan-Zograf metric (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-11.pdf,鹿児島大学理学部数理情報科学科,小櫃  邦夫,"Obitsu, Kunio"
12,TOPOLOGICAL TYPES OF GEOMETRIC LIMIT MANIFOLDS OF QUASI-FUCHSIAN GROUPS (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-12.pdf,東京電機大学理工学部,相馬  輝彦,"Soma, Teruhiko"
13,双曲構造の変形と常微分方程式の確定特異点の合流操作 (双曲空間に関連する研究とその展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-13.pdf,京都大学理学研究科,藤井  道彦,"Fujii, Michihiko"
14,球面体と3次元擬フックス群 (双曲空間に関連する研究とその展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-14.pdf,明治大学理工学研究科,阿原  一志,"Ahara, Kazushi"
15,COMPLEXITY OF THE WORD PROBLEM FOR SOME 3-MANIFOLD GROUPS (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-15.pdf,東京工業大学情報理工学研究科,大山  洋史,"Ooyama, Hiroshi"
16,Canonical decompositions of cusped hyperbolic 3-manifolds obtained by Dehn filling (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-16.pdf,大阪大学理学研究科,秋吉  宏尚,"Akiyoshi, Hirotaka"
17,SUM OF THE EDGE LENGTHS OF A GEODESIC GRAPH (Perspectives of Hyperbolic Spaces),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1329-17.pdf,奈良女子大学理学部情報科学科,市原  一裕,"Ichihara, Kazuhiro"
