No.,title,link,Affiliation,Author in JPN,Author in ENG
1,遅延のある論理素子集合の万能性について (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-01.pdf,"京都大学工学部,京都大学工学部","稲垣 耕作,矢島 脩三","INAGAKI,KOSAKU,YAJIMA,SHUZO"
2,決定性Kプッシュダウン記号nテーププッシュダウンオートマトンの実時間計算に関する一考察 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-02.pdf,"東北大学電気通信研究所,東北大学電気通信研究所","大山口 通夫,本多 波雄","OYAMAGUCHI,MICHIO,HONDA,NAMIO"
3,1次元テセレーションオートマタの完全性 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-03.pdf,"東北大学電気通信研究所,東北大学電気通信研究所","那須 正和,本多 波雄","NASU,MASAKAZU,HONDA,NAMIO"
4,誤り訂正セル空間とα次元符号化について (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-04.pdf,"京都大学理学部,京都大学理学部","小渕 洋一,西尾 英之助","KOBUCHI,YOICHI,NISHIO,HIDENOSUKE"
5,順序機械と有向グラフのツアー (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-05.pdf,"東北大学工学部,東北大学工学部,東北大学工学部","浅野 孝夫,渋井 理郎,高浪 五男","ASANO,TAKAO,SHIBUI,MICHIRO,TAKANAMI,ITSUO"
6,コード事象の性質と正規事象上の単射準同型の性質 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-06.pdf,"東北大学電気通信研究所,東北大学電気通信研究所","橋口 攻三郎,本多 波雄","HASHIGUCHI,KOSABURO,HONDA,NAMIO"
7,右延長文法により生成される言語について (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-07.pdf,"静岡大学工学部,九州大学理学部","大芝 猛,有川 節夫","OSHIBA,TAKESHI,ARIKAWA,SETSUO"
8,プッシュダウンオートマトンに対応する無限状態オートマトンの性質 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-08.pdf,"京都大学工学部,京都大学工学部","山崎 進,上林 弥彦","YAMASAKI,SUSUMU,KANBAYASHI,YAHIKO"
9,自然言語分析のためのプログラミング言語PLATONとそれによる名詞句の分析 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-09.pdf,"京都大学工学部,京都大学工学部","長尾 真,辻井 潤一","NAGAO,MAKOTO,TSUJII,JUN-ICHI"
10,Bottom-Up Generation of Languages (オ-トマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-10.pdf,電気通信大学,西澤 輝泰,"NISHIZAWA,TERUYASU"
11,Regular Expressionの同値性判定プログラム (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-11.pdf,"電気通信大学,電気通信大学","金山 裕,鈴木 康年","KANAYAMA,YUTAKA,SUZUKI,YASUTOSHI"
12,While Programsについて (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-12.pdf,京都大学数理解析研究所,笠井 琢美,"KASAI,TAKUMI"
13,不確定セルオートマタによる不確定並列写像の逆写像と単射性について (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-13.pdf,早稲田大学理工学部,夜久 竹夫,"YAKU,TAKEO"
14,文脈による言語の位相 (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-14.pdf,NHK総合技術研究所,相沢 輝昭,"AIZAWA,TERUAKI"
15,Automorphism Group of a Factor Automaton (II) (オ-トマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-15.pdf,早稲田大学理工学部,植村 憲治,"UEMURA,KENJI"
16,有限オートマトンの特徴集合について (オートマトン理論と数理言語の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0213-16.pdf,"北九州大学商学部,九州大学理学部","棚次 奎介,有川 節夫","TANATSUGU,KEISUKE,ARIKAWA,SETSUO"
