No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On stability of line solitons for the KP-II equation (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-01.pdf,広島大学総合科学研究科,水町 徹,"Mizumachi,Tetsu"
2,STABILITY OF TRANSITION FRONT SOLUTIONS IN CAHN-HILLIARD SYSTEMS (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-02.pdf,"DEPARTMENT OF MATHEMATICS, TEXAS A&M UNIVERSITY,DEPARTMENT OF MATHEMATICAL SCIENCES, ULSAN NATIONAL INSTITUTE OF SCIENCE AND TECHNOLOGY",",","Howard,Peter,Kwon,Bongsuk"
3,非一様な壁面からなるマイクロチャネル内の電気浸透流の解析 (流体と気体の数学解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-03.pdf,豊田中央研究所,吉田 広顕,"Yoshida,Hiroaki"
4,WEAK NORM INFLATION IN A FAMILY OF SOBOLEV SPACES FOR THE 2D EULER EQUATIONS (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-04.pdf,"DEPARTMENT OF MATHEMATICS, UNIVERSITY OF NOTRE DAME,東京工業大学理工学研究科","Misiolek Gerard,米田 剛","Misiolek,Gerard,Yoneda,Tsuyoshi"
5,Time-periodic problem for the compressible Navier-Stokes-Korteweg system on $\mathbb{R}^{3}$ (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-05.pdf,九州大学数理学研究院,津田 和幸,"Tsuda,Kazuyuki"
6,$\mathcal{R}$-BOUNDEDNESS OF SOLUTION OPERATOR FAMILIES FOR TWO-PHASE STOKES RESOLVENT PROBLEM AND ITS APPLICATION (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-06.pdf,早稲田大学基幹理工学研究科,斎藤 平和,"Saito,Hirokazu"
7,BOUNDARY LAYERS OF INVISCID COMPRESSIBLE NON-ISENTROPIC FLOW IN HALF SPACE (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-07.pdf,"DEPARTMENT OF MATHEMATICS, CITY UNIVERSITY OF HONG KONG,DEPARTMENT OF MATHEMATICS, MOE-LSC AND SHL-MAC, SHANGHAI JIAO TONG UNIVERSITY,DEPARTMENT OF MATHEMATICS, SHANGHAI JIAO TONG UNIVERSITY・DEPARTMENT OF MATHEMATICS, CITY UNIVERSITY OF HONG KONG",",,","Liu,Cheng-Jie,Wang,Ya-Guang,Yang,Tong"
8,On the Cattabriga problem appearing in the two phase problem of the viscous fluid flows (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-08.pdf,早稲田大学理工学術院,柴田 良弘,"Shibata,Yoshihiro"
9,微生物の局在対流形成機構に関する光走性の数理モデル (流体と気体の数学解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-09.pdf,広島大学大学院理学研究科,飯間 信,"Iima,Makoto"
10,WELL-POSEDNESS OF THE COMPRESSIBLE NAVIER-STOKES-POISSON SYSTEM IN BESOV SPACES (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-10.pdf,"東北大学理学研究科,東北大学理学研究科","千頭 昇,小川 卓克","Chikami,Noboru,Ogawa,Takayoshi"
11,Global existence and optimal decay rates of solutions to the classical Timoshenko system in the framework of Besov spaces (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-11.pdf,"九州大学大学院数理学府数理学専攻,Department of Mathematics, Nanjing University of Aeronautics and Astronautics,九州大学数理学府","森 直文,Xu Jiang,川島 秀一","Mori,Naofumi,Xu,Jiang,Kawashima,Shuichi"
12,Existence of unbounded solutions to the isentropic $p$-system with a self-gravitational term (Mathematical Analysis in Fluid and Gas Dynamics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1985-12.pdf,大阪大学情報科学研究科,山本 吉孝,"Yamamoto,Yoshitaka"
