No.,title,link,Affiliation,Author in JPN,Author in ENG
1,決定木複雑性における複数アドバーサリーの方法 : 有向アサイクリックグラフの場合 (証明論・計算論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-01.pdf,首都大学東京理工学研究科数理情報科学専攻,金山 寛奈,"Kanayama,Hirona"
2,"On Sheaves Categorically Equivalent to Distributive Concrete Domains (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-02.pdf,法政大学経営学部,倉田 俊彦,"Kurata,Toshihiko"
3,"Bounded arithmetic theory for the counting functions and Toda's theorem (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-03.pdf,群馬県立女子大文学部,黒田 覚,"Kuroda,Satoru"
4,AND-OR 木の均衡点 : 確率制約がある場合 (証明論・計算論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-04.pdf,"首都大学東京理工学研究科数理情報科学専攻,首都大学東京理工学研究科数理情報科学専攻","鈴木 登志雄,仁井田 哲尚","Suzuki,Toshio,Niida,Yoshinao"
5,中間述語論理におけるExistence Propertyに関する注意 (証明論・計算論とその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-05.pdf,静岡大学理学部数学教室,鈴木 信行,"Suzuki,Nobu-Yuki"
6,"An operational characterization of the notion of probability by algorithmic randomness and its applications (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-06.pdf,中央大学研究開発機構,只木 孝太郎,"Tadaki,Kohtaro"
7,"On Styles of $\lambda$2-Terms : Extended Abstract (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-07.pdf,群馬大工学部,藤田 憲悦,"Fujita,Ken-etsu"
8,"Note on total and partial functions in second-order arithmetic (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-08.pdf,"東北大学理学研究科,東北大学理学研究科","藤原 誠,佐藤 隆","Fujiwara,Makoto,Sato,Takashi"
9,"Phase transitions in unprovability (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-09.pdf,東北大学理学研究科,,"Pelupessy,Florian"
10,"INTUITIONISTIC TREE SEQUENT CALCULUS AND INTUITIONISTIC LAMBDA-RHO-CALCULUS (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-10.pdf,東工大学情報理工学研究科,松田 直祐,"Matsuda,Naosuke"
11,"Infinite games recognized by 2-stack visibly pushdown automata (Proof Theory, Computation Theory and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1950-11.pdf,"東北大学理学研究科,東北大学理学研究科,東北大学理学研究科","李 文娟,沖坂 祥平,田中 一之","Li,Wenjuan,Okisaka,Shohei,Tanaka,Kazuyuki"
