No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On Convexity of Cooperative Games (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-01.pdf,大阪大学工学研究科,谷野 哲三,"Tanino,Tetsuzo"
2,堅非拡大型写像について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-02.pdf,千葉大学法経学部,青山 耕治,"AOYAMA,Koji"
3,Higher Order Generalized Convexity and Duality in Multiobjective Programming involving Cones (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-03.pdf,"Department of Applied Mathematics, Pukyong National University,Department of Applied Mathematics, Pukyong National University",",","Kim,Do Sang,Lee,Yu Jung"
4,多価写像の不動点性質 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-04.pdf,慶應義塾大学商学部,小宮 英敏,"Komiya,Hidetoshi"
5,Strongly relatively nonexpansive 写像について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-05.pdf,大分大学工学部知能情報システム工学科,高阪 史明,"Kohsaka,Fumiaki"
6,均衡問題と制約可能性問題に関する強収束定理 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-06.pdf,名古屋大学情報連携統括本部,茨木 貴徳,"IBARAKI,TAKANORI"
7,ヒルベルト空間での極大単調作用素に関する収束定理 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-07.pdf,玉川大学工学部,豊田 昌史,"Toyoda,Masashi"
8,A Solution of the Jacobian Problem in Boolean Algebra (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-08.pdf,"Department of Finance, Tainan University of Technology",,"Ho,Juei-Ling"
9,JUNGCK による縮小写像の不動点定理の拡張定理 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-09.pdf,九州工業大学工学研究院,鈴木 智成,"SUZUKI,Tomonari"
10,ON ALMOST CONVERGENCE FOR VECTOR-VALUED FUNCTIONS AND ITS APPLICATION (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-10.pdf,山梨大学教育人間科学部,三宅 啓道,"MIYAKE,HIROMICHI"
11,A HISTORY OF THE NASH EQUILIBRIUM THEOREM IN THE FIXED POINT THEORY (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-11.pdf,"The National Academy of Sciences, ROK・Department of Mathematical Sciences, Seoul National University",,"Park,Sehie"
12,Absolute ノルムの単調性とその応用 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-12.pdf,"新潟大学理学部,新潟工科大学工学部,北海道教育大学旭川校","斎藤 吉助,三谷 健一,小室 直人","Saito,Kichi-Suke,Mitani,Ken-Ichi,Komuro,Naoto"
13,共通不動点問題と収縮射影法 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-13.pdf,東京工業大学大学院情報理工学研究科,木村 泰紀,"Kimura,Yasunori"
14,RECURRENCY AND UNPREDICTABILITY OF QUASI-PERIODIC ORBITS ESTIMATED BY SIMULTANEOUS DIOPHANTINE APPROXIMATIONS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-14.pdf,熊本大学工学部,内藤 幸一郎,"Naito,Koichiro"
15,On finite termination of iterative methods (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-15.pdf,"秋田県立大学システム科学技術学部,秋田県立大学システム科学技術学部","松下 慎也,徐 粒","Matsushita,Shin-ya,Xu,Li"
16,自己組織化マップにおける整列化の評価と準吸収状態について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-16.pdf,秋田県立大学システム科学技術学部,星野 満博,"Hoshino,Mitsuhiro"
17,VISCOSITY APPROXIMATION METHODS FOR FIXED POINTS PROBLEMS (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-17.pdf,山梨大学教育人間科学部,厚芝 幸子,"ATSUSHIBA,SACHIKO"
18,位相幾何的手法による集合値写像の不動点の研究 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-18.pdf,大阪大学大学院理学研究科,原 靖浩,"Hara,Yasuhiro"
19,Generalized Fixed Point and Weak Convergence Theorems for New Nonlinear Mappings in Hilbert Spaces (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-19.pdf,東京工業大学・慶應義塾大学経済学部,高橋 渉,"Takahashi,Wataru"
20,Some geometric constants related with the modulus of convexity of a Banach space (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-20.pdf,"岡山県立大学,九州工業大学工学研究院","高橋 泰嗣,加藤 幹雄","Takahashi,Yasuji,Kato,Mikio"
21,2次計画における交互フィボナッチ経路 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-21.pdf,"九州大学,秋田県立大学システム科学技術学部","岩本 誠一,木村 寛","IWAMOTO,Seiichi,KIMURA,Yutaka"
22,Brouwer's fixed point theorem の初等的証明 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-22.pdf,高橋非線形解析研究所,竹内 幸雄,"Takeuchi,Yukio"
23,The orthogonal decomposition in Banach spaces and its applications to fixed point theory (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-23.pdf,國立中山大學應用數學系,本田 卓,"HONDA,Takashi"
24,半順序ベクトル空間におけるHAHN BANACH 定理について (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-24.pdf,"新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科","渡辺 俊一,田中 環","WATANABE,Toshikazu,TANAKA,Tamaki"
25,準凸関数に対するサンドイッチ定理とその適用例 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-25.pdf,"島根大学大学院総合理工学研究科,島根大学総合理工学部","鈴木 聡,黒岩 大史","Suzuki,Satoshi,Kuroiwa,Daishi"
26,非線形解析による近似の有効性 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-26.pdf,東京理科大学大学院理工学研究科情報科学専攻,児玉 賢史,"Kodama,Satoshi"
27,A topology in a vector lattice and fixed point theorems for nonexpansive mappings (Nonlinear Analysis and Convex Analysis),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-27.pdf,,川崎 敏治,"Kawasaki,Toshiharu"
28,凸不等式制約付きDC計画問題における最弱の制約想定 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-28.pdf,"島根大学大学院総合理工学研究科,島根大学総合理工学部","佐伯 雄介,黒岩 大史","Saeki,Yusuke,Kuroiwa,Daishi"
29,非線形スカラー化手法を用いた集合値写像の鞍点の存在定理 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-29.pdf,"新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科","桑野 一成,田中 環,山田 修司","Kuwano,Issei,Tanaka,Tamaki,Yamada,Syuuji"
30,閉凸錐に関する弱有効解集合上での最適化に対する内部近似法 (非線形解析学と凸解析学の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1755-30.pdf,"新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科,新潟大学大学院自然科学研究科,大阪大学大学院工学研究科","安藤 圭太,山田 修司,田中 環,谷野 哲三","ANDO,Keita,YAMADA,Syuuji,TANAKA,Tamaki,TANINO,Tetsuzo"
