No.,title,link,Affiliation,Author in JPN,Author in ENG
1,複素力学系入門I(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-1.pdf,山形大学大学院理学研究科,諌山 哲生,"Isayama, Tetsuo"
2,複素力学系入門II TEICHMULLER 理論(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-2.pdf,京都大学大学院理学研究科,須川 敏幸,"SUGAWA, TOSHIYUKI"
3,"Sullivan の辞書,Teichmuller spaces,そして中心予想(複素力学系に関する諸問題)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-3.pdf,京都大学理学部数学教室,谷口 雅彦,"Taniguchi, Masahiko"
4,Yoccoz puzzle の combinatorics について(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-4.pdf,東京工業大学理工学研究科,榊原 宏紀,"Sakakihara, Hironori"
5,有理函数のFatou成分の境界について(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-5.pdf,高知大学理学部,諸澤 俊介,"MOROSAWA, Shunsuke"
6,"Rational Semigroupsにおける,安定領域での極限関数と、Julia集合の連続性(複素力学系に関する諸問題)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-6.pdf,京都大学大学院人間・環境学研究科,角 大輝,"Sumi, Hiroki"
7,Tricornの非弧状連結性について(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-7.pdf,"東京工芸大学,ミュンヘン工科大学","中根 静男,","Nakane, Shizuo,Schleicher, Dierk"
8,On the dynamics of bimodal real cubic maps(Complex Dynamics and Related Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-8.pdf,"Department of Mathematics, Osaka City University",小森 洋平,"Komori, Yohei"
9,Bifurcations of Nusse-Yorke's family in the quadratic rational functions(Complex Dynamics and Related Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-9.pdf,"Dept. of Math., College of Sci. and Tech., Nihon Univ.,Dept. of Math., Josai Univ.","藤村 雅代,西沢 清子","FUJIMURA, Masayo,NISHIZAWA, Kiyoko"
10,拡大的な写像でつくられるジュリア集合のハウスドルフ次元について(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-10.pdf,広島大学理学研究科,中田 寿夫,"Nakata, Toshio"
11,2次方程式に対する Gauss-Seidel 型 Durand-Kerner 法(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-11.pdf,龍谷大学理工学部,山岸 義和,"Yamagishi, Yoshikazu"
12,On the Boundary of unbounded invariant Fatou Components of Entire Functions(Complex Dynamics and Related Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-12.pdf,"Department of Mathematics, College of Integrated Arts and Science, University of Osaka Prefecture",木坂 正史,"KISAKA, Masashi"
13,超越有理型函数の値分布とNewton method : Bergweiler and Terglane の論文から(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-13.pdf,金沢大学工学部,藤解 和也,"Tohge, Kazuya"
14,A Topological Approach to the Complex Henon Family(Complex Dynamics and Related Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-14.pdf,"Laboratoire de Topologie et Dynamique, Departement de Mathematiques, Universite Paris-Sud",石井 豊,"ISHII, Yutaka"
15,Iteration of some birational polynomial quadratic maps of $\mathbb{P}^2$(Complex Dynamics and Related Problems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-15.pdf,大阪医科大学,西村 保一郎,"NISHIMURA, Yasuichiro"
16,2次元複素力学系の放物型不動点について(複素力学系に関する諸問題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0959-16.pdf,京都大学大学院人間・環境学研究科,宇敷 重広,"Ushiki, Shigehiro"
