No.,title,link,Affiliation,Author in JPN,Author in ENG
1,On the $\mathcal{R}$-Boundedness of Solution Operators for the weak Dirichlet-Neumann Problem (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-01.pdf,早稲田大学理工学術院,柴田 良弘,"SHIBATA,Yoshihiro"
2,Leray's problem on $D$-solutions to the stationary Navier-Stokes equations past an obstacle (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-02.pdf,"Department of Engineering and Information Technology, Bern University of Applied Sciences,Department of Mathematics, Sogang University,早稲田大学理工学術院","Heck Horst,Kim Hyunseok,小薗 英雄","Heck,Horst,Kim,Hyunseok,KOZONO,Hideo"
3,On large time behavior of solutions to the compressible Navier-Stokes equation around a time periodic parallel flow (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-03.pdf,九州大学数理学研究院,隠居 良行,"Kagei,Yoshiyuki"
4,STOCHASTIC NONPARABOLIC DISSIPATIVE SYSTEMS MODELING THE FLOW OF LIQUID CRYSTALS : STRONG SOLUTION (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-04.pdf,"DEPARTMENT OF MATHEMATICS, THE UNIVERSITY OF YORK,DEPARTMENT OF MATHEMATICS AND INFORMATION TECHNOLOGY, MONTANUNIVERSITAT LEOBEN,DEPARTMENT OF MATHEMATICS AND INFORMATION TECHNOLOGY, MONTANUNIVERSITAT LEOBEN",",,","BRZEZNIAK,ZDZISLAW,HAUSENBLAS,ERIKA,RAZAFIMANDIMBY,PAUL"
5,Two-dimensional Stochastic Navier-Stokes Equations derived from a certain Variational Problem (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-05.pdf,東京大学数理科学研究科,横山 聡,"Yokoyama,Satoshi"
6,Global classical solvability of an interface problem on the motion of two fluids (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-06.pdf,"Institute for Mechanical Engineering Problems, Russian Academy of Sciences",,"Denisova,Irina Vlad."
7,An application of a pressure-stabilized characteristics finite element scheme to the linear stability analysis of flows past a circular cylinder (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-07.pdf,"早稲田大学高等研究所,早稲田大学理工学術院","野津 裕史,田端 正久","Notsu,Hirofumi,Tabata,Masahisa"
8,GLOBAL STRONG SOLUTION WITH VACUUM TO THE 2D DENSITY-DEPENDENT NAVIER-STOKES SYSTEM (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-08.pdf,"・大阪大学情報科学研究科,",",","HUANG,XIANGDI,WANG,YUN"
9,マルチンゲールの枠組みにおける正作用素と極大作用素 (非圧縮流の数理解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-09.pdf,"東京大学大学院数理科学研究科,東京大学大学院数理科学研究科","田中 仁,寺澤 祐高","Tanaka,Hitoshi,Terasawa,Yutaka"
10,A MATHEMATICAL CLUE TO THE SEPARATION PHENOMENA ON THE TWO-DIMENSIONAL NAVIER-STOKES EQUATION (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-10.pdf,北海道大学理学研究院,米田 剛,"YONEDA,TSUYOSHI"
11,The Stokes semigroup on spaces of bounded functions (Mathematical Analysis of Incompressible Flow),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1875-11.pdf,東京大学数理科学研究科,阿部 健,"Abe,Ken"
