No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Combinatorial Problem in the Theory of Factorial Design (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-01.pdf,岡山理科大学,藤井 淑夫,"FUJII,YOSHIO"
2,Polynomial Codeの構造について (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-02.pdf,愛媛大学理学部,浜田 昇,"HAMADA,NOBORU"
3,Finite GroupによるAssociation Schemeの構成 (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-03.pdf,,池田 貞雄,"IKEDA,SADAO"
4,Type B1バースト誤り訂正たたみ込み符号の一構成法 (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-04.pdf,"大阪大学工学部,大阪大学工学部,日本電信電話公社,近畿大学工学部","藤原 値賀人,手塚 慶一,山崎 文昭,笠原 芳郎","FUJIWARA,CHIKATO,TEZUKA,YOSHIKAZU,YAMAZAKI,FUMIAKI,KASAHARA,YOSHIRO"
5,線形符号の最大符号長について (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-05.pdf,海上保安大学校,福田 悌次郎,"FUKUDA,TEIJIRO"
6,Combinatorial System and Error-Correcting Code (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-06.pdf,広島大学教養部,岡本 雅典,"OKAMOTO,MASANORI"
7,最適な二重誤り訂正二進非線形組織符号修正Preparata符号について (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-07.pdf,東京大学工学部,今井 秀樹,"IMAI,HIDEKI"
8,符号理論の実用上の諸問題 (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-08.pdf,日本電気中央研究所,岩垂 好裕,"IWADARE,YOSHIHIRO"
9,(0-1)変数計画問題に対するブール代数的解法 (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-09.pdf,"京都大学工学部,陸上自衛隊業務学校","三根 久,成久 洋之","MINE,HISASHI,NARIHISA,HIROYUKI"
10,整数計画法における群論的手法 (情報理論・実験計画法における組合せ数学の諸問題 II : 研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0095-10.pdf,京都大学工学部数理工学教室,茨木 俊秀,"IBARAKI,TOSHIHIDE"
