No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Perron's method : revisited (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-1.pdf,埼玉大学理学部,小池  茂昭,"Koike, Shigeaki"
2,Inf-sup type differential games and Isaacs equations : dynamic programming approach (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-2.pdf,名古屋大学情報科学研究科,貝瀬  秀裕,"Kaise, Hidehiro"
3,Regularity and speed of the Hele-Shaw flow (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-3.pdf,"Department of Mathematics, MIT",,"Kim, Inwon"
4,Local estimates and Maximum Principle for fully nonlinear equations in unbounded domains (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-4.pdf,"Dipartimento di Matematica, Universita di Roma ""La Sapienza""",,"Leoni, Fabiana"
5,RECENT ADVANCES IN THE THEORY OF HOMOGENIZATION FOR FULLY NONLINEAR FIRST- AND SECOND-ORDER PDE IN STATIONARY ERGODIC MEDIA (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-5.pdf,"Department of Mathematics, The University of Texas at Austin",,"Souganidis, Panagiotis E."
6,Viscosity,,"東京大学数理科学研究科,サセックス大学,室蘭工業大学","儀我  美一,鹿島  洋平,佐藤  元彦","Giga, Yoshikazu,Kashima, Yohei,Sato, Moto-hiko"
7,Relaxation in the Cauchy problem for Hamilton-Jacobi equations (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-7.pdf,"早稲田大学教育・総合科学学術院,","石井  仁司,","Ishii, Hitoshi,Loreti, Paola"
8,A Stefan type problem arising in modeling ice crystals growing from vapor (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-8.pdf,"Department of Mathematics, Hokkaido University,Institute of Applied Mathematics and Mechanics, Warsaw University","儀我  美一,","Giga, Yoshikazu,Rybka, Piotr"
9,On,,富山大学理学部,藤田  安啓,"Fujita, Yasuhiro"
10,Singular sets for curvature equations of order $k$ (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-10.pdf,広島大学理学研究科,滝本  和広,"Takimoto, Kazuhiro"
11,Duality in Stochastic Optimal Control and Applications (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-11.pdf,"北海道大学理学研究科,","三上  敏夫,","Mikami, Toshio,Thieullen, Michele"
12,A deterministic-control-based approach to motion by curvature (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-12.pdf,"Courant Institute, New York University,Courant Institute, New York University",",","Kohn, Robert V.,Serfaty, Sylvia"
13,On,,"東京大学数理学研究科,東京大学数理学研究科","儀我  美保,儀我  美一","Giga, Mi-Ho,Giga, Yoshikazu"
14,A NOTE ON THE HOMOGENIZATION OF FULLY NONLINEAR DEGENERATE ELLIPTIC EQUATIONS (Viscosity Solution Theory of Differential Equations and its Developments),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1428-14.pdf,早稲田大学教育・総合科学学術院,石井  仁司,"Ishii, Hitoshi"
