No.,title,link,Affiliation,Author in JPN,Author in ENG
1,$N=1$Virasoro超代数の`妙な'表現 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-1.pdf,神戸大学理学部数学教室,庵原 謙治,"Iohara,Kenji"
2,放物型概均質ベクトル空間の$b$関数の量子化 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-2.pdf,広島大学理学研究科,紙田 敦史,"Kamita,Atsushi"
3,交代群の$q$アナローグについて (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-3.pdf,藤沢高等職業技術校,三橋 秀生,"Mitsuhashi,Hideo"
4,"$GL_n(F_q)$のブロックにおける圏同値の組合わせ論的記述,$q$との独立性と分解定数について (組合せ論的表現論をめぐる話題)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-4.pdf,千葉大学自然科学研究科,宮地 兵衛,"Miyachi,Hyohe"
5,Littlewoodの倍角公式 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-5.pdf,北海道大学理学研究科,水川 裕司,"Mizukawa,Hiroshi"
6,組み合わせ構造の研究への表現の利用法 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-6.pdf,慶応義塾大学理工学部,萩田 真理子,"Hagita,Mariko"
7,On a weight function for trees (Topics in Combinatorial Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-7.pdf,"和歌山大学教育学部,和歌山大学教育学部","有馬 功,田川 裕之","Arima,Isao,Tagawa,Hiroyuki"
8,SATO-WELTER GAME AND KAC-MOODY LIE ALGEBRAS (Topics in Combinatorial Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-8.pdf,大阪大学理学研究科,川中 宣明,"Kawanaka,Noriaki"
9,複素鏡映群に付随したGreen関数 : $D_n$-型を中心にして (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-9.pdf,東京理科大学理工学部,庄司 俊明,"Shoji,Toshiaki"
10,グラスマン型のParabolic Kazhdan-Lusztig多項式$Q^I$の組合せ論的記述について (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-10.pdf,岡山大学教育学部,成瀬 弘,"Naruse,Hiroshi"
11,TWINING CHARACTER FORMULA FOR DEMAZURE MODULES (Topics in Combinatorial Representation Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-11.pdf,筑波大学数学系,内藤 聡,"Naito,Satoshi"
12,一般バーマ加群上のカペリ恒等式の類似物 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-12.pdf,北海道大学理学研究科数学専攻,和地 輝仁,"Wachi,Akihito"
13,Double loop algebraの表現論とその応用 (組合せ論的表現論をめぐる話題),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1190-13.pdf,広島大学理学研究科,斉藤 義久,"Saito,Yoshihisa"
