No.,title,link,Affiliation,Author in JPN,Author in ENG
1,バナッハ空間の凸性と$\psi$-直和について (作用素論における作用素不等式の役割),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-1.pdf,"新潟大学自然科学研究科,新潟大学理学部","三谷  健一,斎藤  吉助","Mitani, Ken-ichi,Saito, Kichi-Suke"
2,あるvon Neumann環に対する$L^2(\mathbb{T}^2)$の不変部分空間について (作用素論における作用素不等式の役割),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-2.pdf,新潟大学自然科学研究科,長谷川  敦史,"Hasegawa, Atsushi"
3,Class A-$f$ and A-$f$-paranormal operators (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-3.pdf,東京理科大学理学部,柳田  昌宏,"Yanagida, Masahiro"
4,On numerical range and norm of the generalized Aluthge transform (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-4.pdf,"神奈川大学工学部,","山崎  丈明,","Yamazaki, Takeaki,Patel, Sharandas M."
5,Lieb skew entropyと柳・古市・栗山の不等式 (作用素論における作用素不等式の役割),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-5.pdf,大阪教育大学,藤井  淳一,"Fujii, Jun Ichi"
6,自己のスカラー倍にユニタリー同値になる作用素について (作用素論における作用素不等式の役割),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-6.pdf,九州大学芸術工学研究院,太田  昇一,"Ota, Schoichi"
7,ON POWERS OF MATRICES PRESERVING A SELF-DUAL CONE (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-7.pdf,"岩手大学人文社会科学部,岩手大学人文社会科学部,岩手大学人文社会科学部","三浦  康秀,石川  洋一郎,大西  良博","Miura, Yasuhide,Ishikawa, Yoichiro,Onishi, Yoshihiro"
8,"EIGENVALUES, SINGULAR VALUES, AND LITTLEWOOD-RICHARDSON COEFFICIENTS (Role of Operator Inequalities in Operator Theory)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-8.pdf,"Department of Mathematics, College of William and Mary",,"Li, Chi-Kwong"
9,On Aluthge transformation and weakly unitarily invariant norm (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-9.pdf,北海道教育大学札幌校,大久保  和義,"Okubo, Kazuyoshi"
10,$k$-数域と建築物の構造特性について (作用素論における作用素不等式の役割),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-10.pdf,弘前大学理工学部,中里  博,"Nakazato, Hiroshi"
11,A MODIFIED HEINZ'S INEQUALITY (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-11.pdf,東北大学名誉教授,吉野  崇,"Yoshino, Takashi"
12,The equivalence among three Kantorovich type inequalities (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-12.pdf,日本医科大学基礎科学教室,儀我  真理子,"Giga, Mariko"
13,Logarithmic trace inequalities (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-13.pdf,東京理科大学理学部,古田  孝之,"Furuta, Takayuki"
14,"Class $A(s,t)$作用素のFuglede-Putnam定理 (作用素論における作用素不等式の役割)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-14.pdf,",東北薬科大学,仙台電波工業高等専門学校,東京理科大学理学部",",棚橋  浩太郎,内山  敦,柳田  昌宏","Patel, S.M.,Tanahashi, Kotaro,Uchiyama, Atsushi,Yanagida, Masahiro"
15,Principal functions of operators (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-15.pdf,"神奈川大学工学部,新潟大学教育人間科学部","長  宗雄,古谷  正","Cho, Muneo,Huruya, Tadasi"
16,GAPS ON THE CLASSES OF COMPOSITION OPERATORS (Role of Operator Inequalities in Operator Theory),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1427-16.pdf,"Department of Mathematics, Kyungpook National University",,"Jung, Il Bong"
