No.,title,link,Affiliation,Author in JPN,Author in ENG
1,リレーションシップ代数の構成法からみた実験計画法 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-01.pdf,広島大学理学部,山本 純恭,"YAMAMOTO,SUMIYASU"
2,Relationship Algebra of (Partially) Balanced Block Designs with Two Unequal Block Sizes (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-02.pdf,大阪市立大学商学部,石井 吾郎,"ISHII,GORO"
3,ブロックデザインの無作為化について (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-03.pdf,日本大学生産工学部統計学教室,小川 潤次郎,"OGAWA,JUNJIRO"
4,Random Combined Fractional Factorial Designに関する注意 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-04.pdf,日本大学生産工学部,宮川 強,"MIYAKAWA,KYO"
5,アソシエィション代数の系統的構成方法とその応用 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-05.pdf,"広島大学理学部,金沢大学理学部,広島大学理学部","山本 純恭,藤井 淑夫,浜田 昇","YAMAMOTO,SUMIYASU,FUJII,YOSHIO,HAMADA,NOBORU"
6,有限幾何と実験計画 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-06.pdf,"広島大学理学部,海上保安大学校,広島大学理学部","山本 純恭,福田 悌次郎,浜田 昇","YAMAMOTO,SUMIYASU,FUKUDA,TEIJIRO,HAMADA,NOBORU"
7,2水準4λ型直交表における交互作用の問題 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-07.pdf,東京大学経済学部,竹内 啓,"TAKEUCHI,KEI"
8,幾何学的BIBDのConstructionについて (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-08.pdf,海上保安大学校,福田 悌次郎,"FUKUDA,TEIJIRO"
9,Association SchemeのComposition (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-09.pdf,和歌山県立医科大学,楠本 熊一,"KUSUMOTO,KUMAICHI"
10,BIBDのConstructionについて (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-10.pdf,広島大学理学部,浜田 昇,"HAMADA,NOBORU"
11,或種のブロック計画の不存在について (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-11.pdf,日本大学生産工学部,小川 潤次郎,"OGAWA,JUNJIRO"
12,幾何学的Association Schemeとその部分要因配置計画への応用について (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-12.pdf,金沢大学理学部,藤井 淑夫,"FUJII,YOSHIO"
13,直交表によるFractional Factorial Designのわりつけ (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-13.pdf,農業技研,奥野 忠一,"OKUNO,TADAKAZU"
14,Randomized Designの理論について (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-14.pdf,東京大学経済学部,竹内 啓,"TAKEUCHI,KEI"
15,二元配置実験に於てセルに於ける繰返し数が等しくない場合の解析について (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-15.pdf,東京大学工学部,広津 千尋,"HIROTSU,CHIHIRO"
16,要因計画の模型と分散分析 (実験計画法研究会報告集),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0025-16.pdf,"広島大学理学部,広島大学理学部","山本 純恭,藤越 康祝","YAMAMOTO,SUMIYASU,FUJIKOSHI,YASUNORI"
